season,source,scoring,teams,budget_per_team,overall_rank,position,position_rank,player_name,nfl_team,salary_cap_value,bye_week,internal_player_id,fantasypros_id,identity_status,match_method,match_confidence,source_pdf,source_sha256
2024,espn,non_ppr,10,200,35,QB,1,Josh Allen,BUF,22,12,nfl:gsis:00-0034857,17298,stable,exact_name,0.95,data/raw/espn_cheat_sheets/espn_salary_cap_values_2024_non_ppr.pdf,922bcb5deda390a123693e0245e7a3219ea09876bf35367bde897c44e69eec1d
2024,espn,non_ppr,10,200,1,RB,1,Christian McCaffrey,SF,57,9,nfl:gsis:00-0033280,16393,stable,exact_name,0.95,data/raw/espn_cheat_sheets/espn_salary_cap_values_2024_non_ppr.pdf,922bcb5deda390a123693e0245e7a3219ea09876bf35367bde897c44e69eec1d
2024,espn,non_ppr,10,200,249,RB,78,Cordarrelle Patterson,PIT,0,9,nfl:gsis:00-0030578,11613,stable,exact_name,0.95,data/raw/espn_cheat_sheets/espn_salary_cap_values_2024_non_ppr.pdf,922bcb5deda390a123693e0245e7a3219ea09876bf35367bde897c44e69eec1d
2024,espn,non_ppr,10,200,152,WR,68,Brandin Cooks,DAL,1,7,nfl:gsis:00-0031236,12122,stable,exact_name,0.95,data/raw/espn_cheat_sheets/espn_salary_cap_values_2024_non_ppr.pdf,922bcb5deda390a123693e0245e7a3219ea09876bf35367bde897c44e69eec1d
2024,espn,non_ppr,10,200,38,QB,2,Jalen Hurts,PHI,21,5,nfl:gsis:00-0036389,19275,stable,exact_name,0.95,data/raw/espn_cheat_sheets/espn_salary_cap_values_2024_non_ppr.pdf,922bcb5deda390a123693e0245e7a3219ea09876bf35367bde897c44e69eec1d
2024,espn,non_ppr,10,200,2,RB,2,Bijan Robinson,ATL,56,12,nfl:gsis:00-0038542,23133,stable,exact_name,0.95,data/raw/espn_cheat_sheets/espn_salary_cap_values_2024_non_ppr.pdf,922bcb5deda390a123693e0245e7a3219ea09876bf35367bde897c44e69eec1d
2024,espn,non_ppr,10,200,250,RB,79,D'Ernest Johnson,JAX,0,12,nfl:gsis:00-0035628,19111,stable,exact_name,0.95,data/raw/espn_cheat_sheets/espn_salary_cap_values_2024_non_ppr.pdf,922bcb5deda390a123693e0245e7a3219ea09876bf35367bde897c44e69eec1d
2024,espn,non_ppr,10,200,160,WR,69,Tre Tucker,LV,1,10,nfl:gsis:00-0038563,25337,stable,exact_name,0.95,data/raw/espn_cheat_sheets/espn_salary_cap_values_2024_non_ppr.pdf,922bcb5deda390a123693e0245e7a3219ea09876bf35367bde897c44e69eec1d
2024,espn,non_ppr,10,200,49,QB,3,Lamar Jackson,BAL,13,14,nfl:gsis:00-0034796,17233,stable,exact_name,0.95,data/raw/espn_cheat_sheets/espn_salary_cap_values_2024_non_ppr.pdf,922bcb5deda390a123693e0245e7a3219ea09876bf35367bde897c44e69eec1d
2024,espn,non_ppr,10,200,3,RB,3,Breece Hall,NYJ,55,12,nfl:gsis:00-0038120,22982,stable,exact_name,0.95,data/raw/espn_cheat_sheets/espn_salary_cap_values_2024_non_ppr.pdf,922bcb5deda390a123693e0245e7a3219ea09876bf35367bde897c44e69eec1d
2024,espn,non_ppr,10,200,251,RB,80,Emari Demercado,ARI,0,11,nfl:gsis:00-0038705,25654,stable,exact_name,0.95,data/raw/espn_cheat_sheets/espn_salary_cap_values_2024_non_ppr.pdf,922bcb5deda390a123693e0245e7a3219ea09876bf35367bde897c44e69eec1d
2024,espn,non_ppr,10,200,161,WR,70,Demarcus Robinson,LAR,0,6,nfl:gsis:00-0032775,15665,stable,exact_name,0.95,data/raw/espn_cheat_sheets/espn_salary_cap_values_2024_non_ppr.pdf,922bcb5deda390a123693e0245e7a3219ea09876bf35367bde897c44e69eec1d
2024,espn,non_ppr,10,200,50,QB,4,Patrick Mahomes,KC,13,6,nfl:gsis:00-0033873,16413,stable,exact_name,0.95,data/raw/espn_cheat_sheets/espn_salary_cap_values_2024_non_ppr.pdf,922bcb5deda390a123693e0245e7a3219ea09876bf35367bde897c44e69eec1d
2024,espn,non_ppr,10,200,9,RB,4,Jonathan Taylor,IND,51,14,nfl:gsis:00-0036223,19217,stable,exact_name,0.95,data/raw/espn_cheat_sheets/espn_salary_cap_values_2024_non_ppr.pdf,922bcb5deda390a123693e0245e7a3219ea09876bf35367bde897c44e69eec1d
2024,espn,non_ppr,10,200,265,RB,81,Tyler Goodson,IND,0,14,nfl:gsis:00-0037120,22976,stable,exact_name,0.95,data/raw/espn_cheat_sheets/espn_salary_cap_values_2024_non_ppr.pdf,922bcb5deda390a123693e0245e7a3219ea09876bf35367bde897c44e69eec1d
2024,espn,non_ppr,10,200,162,WR,71,Jalin Hyatt,NYG,0,11,nfl:gsis:00-0038938,25251,stable,exact_name,0.95,data/raw/espn_cheat_sheets/espn_salary_cap_values_2024_non_ppr.pdf,922bcb5deda390a123693e0245e7a3219ea09876bf35367bde897c44e69eec1d
2024,espn,non_ppr,10,200,58,QB,5,Anthony Richardson,IND,9,14,nfl:gsis:00-0039164,24347,stable,exact_name,0.95,data/raw/espn_cheat_sheets/espn_salary_cap_values_2024_non_ppr.pdf,922bcb5deda390a123693e0245e7a3219ea09876bf35367bde897c44e69eec1d
2024,espn,non_ppr,10,200,10,RB,5,Saquon Barkley,PHI,50,5,nfl:gsis:00-0034844,17240,stable,exact_name,0.95,data/raw/espn_cheat_sheets/espn_salary_cap_values_2024_non_ppr.pdf,922bcb5deda390a123693e0245e7a3219ea09876bf35367bde897c44e69eec1d
2024,espn,non_ppr,10,200,266,RB,82,Trayveon Williams,CIN,0,12,nfl:gsis:00-0035291,18607,stable,exact_name,0.95,data/raw/espn_cheat_sheets/espn_salary_cap_values_2024_non_ppr.pdf,922bcb5deda390a123693e0245e7a3219ea09876bf35367bde897c44e69eec1d
2024,espn,non_ppr,10,200,194,WR,72,Josh Downs,IND,0,14,nfl:gsis:00-0038997,24706,stable,exact_name,0.95,data/raw/espn_cheat_sheets/espn_salary_cap_values_2024_non_ppr.pdf,922bcb5deda390a123693e0245e7a3219ea09876bf35367bde897c44e69eec1d
2024,espn,non_ppr,10,200,59,QB,6,C.J. Stroud,HOU,9,14,nfl:gsis:00-0039163,23071,stable,exact_name,0.95,data/raw/espn_cheat_sheets/espn_salary_cap_values_2024_non_ppr.pdf,922bcb5deda390a123693e0245e7a3219ea09876bf35367bde897c44e69eec1d
2024,espn,non_ppr,10,200,14,RB,6,Kyren Williams,LAR,43,6,nfl:gsis:00-0037840,23059,stable,exact_name,0.95,data/raw/espn_cheat_sheets/espn_salary_cap_values_2024_non_ppr.pdf,922bcb5deda390a123693e0245e7a3219ea09876bf35367bde897c44e69eec1d
2024,espn,non_ppr,10,200,276,RB,83,JaMycal Hasty,NE,0,14,nfl:gsis:00-0035806,19627,stable,exact_name,0.95,data/raw/espn_cheat_sheets/espn_salary_cap_values_2024_non_ppr.pdf,922bcb5deda390a123693e0245e7a3219ea09876bf35367bde897c44e69eec1d
2024,espn,non_ppr,10,200,201,WR,73,DJ Chark Jr.,LAC,0,5,nfl:gsis:00-0034777,17292,stable,exact_name,0.95,data/raw/espn_cheat_sheets/espn_salary_cap_values_2024_non_ppr.pdf,922bcb5deda390a123693e0245e7a3219ea09876bf35367bde897c44e69eec1d
2024,espn,non_ppr,10,200,60,QB,7,Joe Burrow,CIN,9,12,nfl:gsis:00-0036442,19196,stable,exact_name,0.95,data/raw/espn_cheat_sheets/espn_salary_cap_values_2024_non_ppr.pdf,922bcb5deda390a123693e0245e7a3219ea09876bf35367bde897c44e69eec1d
2024,espn,non_ppr,10,200,15,RB,7,Derrick Henry,BAL,42,14,nfl:gsis:00-0032764,15514,stable,exact_name,0.95,data/raw/espn_cheat_sheets/espn_salary_cap_values_2024_non_ppr.pdf,922bcb5deda390a123693e0245e7a3219ea09876bf35367bde897c44e69eec1d
2024,espn,non_ppr,10,200,277,RB,84,Isaac Guerendo,SF,0,9,nfl:gsis:00-0039363,26392,stable,exact_name,0.95,data/raw/espn_cheat_sheets/espn_salary_cap_values_2024_non_ppr.pdf,922bcb5deda390a123693e0245e7a3219ea09876bf35367bde897c44e69eec1d
2024,espn,non_ppr,10,200,202,WR,74,Wan'Dale Robinson,NYG,0,11,nfl:gsis:00-0038117,22985,stable,exact_name,0.95,data/raw/espn_cheat_sheets/espn_salary_cap_values_2024_non_ppr.pdf,922bcb5deda390a123693e0245e7a3219ea09876bf35367bde897c44e69eec1d
