season,week,team,opponent_team,def_sacks,def_interceptions,fumble_recovery_opp,def_tds,def_safeties,def_punt_blocks,def_pat_blocks,def_fg_blocks,special_teams_tds
2023,2,GB,ATL,1,1,0,0,0,0,0,0,0
2023,2,HOU,IND,0,0,0,0,0,0,0,0,0
2023,2,IND,HOU,6,0,1,0,0,0,0,0,0
2023,2,JAX,KC,1,1,2,0,0,0,0,0,0
2023,2,KC,JAX,4,0,1,0,0,0,0,0,0
2023,2,LA,SF,1,0,0,0,0,0,0,0,0
2023,2,LAC,TEN,5,0,0,0,0,0,0,0,0
2023,2,LV,BUF,2,0,0,0,0,0,0,0,0
2023,2,MIA,NE,4,1,1,0,0,0,0,0,0
2023,2,MIN,PHI,4,1,0,0,0,0,0,0,0
2023,2,NE,MIA,1,1,0,0,0,0,0,1,0
2023,2,NO,CAR,4,0,1,0,0,0,0,0,0
2023,2,NYG,ARI,0,0,0,0,0,0,0,0,0
2023,2,NYJ,DAL,1,0,0,0,0,0,0,0,0
2023,2,PHI,MIN,2,0,3,0,0,0,0,0,0
2023,2,PIT,CLE,6,1,3,1,0,0,0,0,0
2023,2,SEA,DET,2,1,2,1,0,0,0,0,0
2023,2,SF,LA,1,2,0,0,0,0,0,0,0
2023,2,TB,CHI,6,2,0,1,0,0,0,0,0
2023,2,TEN,LAC,3,0,0,0,0,0,0,0,0
2023,2,WAS,DEN,7,1,1,0,0,0,0,0,0
2023,3,ARI,DAL,2,1,0,0,0,0,0,0,0
2023,3,ATL,DET,0,1,0,0,0,0,0,0,0
2023,3,BAL,IND,4,0,0,0,1,0,0,0,0
2023,3,BUF,WAS,9,4,1,1,0,0,0,0,0
2023,3,CAR,SEA,2,1,0,0,0,0,0,0,0
2023,3,CHI,KC,0,2,0,0,0,0,0,0,0
2023,3,CIN,LA,6,2,0,0,0,0,0,0,0
2023,3,CLE,TEN,5,0,0,0,0,0,0,0,0
2023,3,DAL,ARI,2,0,0,0,0,0,0,0,0
2023,3,DEN,MIA,0,0,0,0,0,0,0,0,1
2023,3,DET,ATL,7,0,1,0,0,0,0,0,0
2023,3,GB,NO,4,0,0,0,0,0,0,0,0
2023,3,HOU,JAX,0,1,1,0,0,0,0,1,1
2023,3,IND,BAL,4,0,2,0,0,0,0,0,0
2023,3,JAX,HOU,0,0,0,0,0,0,0,0,0
2023,3,KC,CHI,3,1,1,0,0,0,0,0,0
2023,3,LA,CIN,2,1,0,0,0,0,0,0,0
2023,3,LAC,MIN,4,1,1,0,0,0,0,0,0
2023,3,LV,PIT,1,0,0,0,0,0,0,0,0
2023,3,MIA,DEN,1,1,2,0,0,0,0,0,0
2023,3,MIN,LAC,1,0,1,0,0,0,0,0,0
2023,3,NE,NYJ,3,0,0,0,1,0,0,0,0
2023,3,NO,GB,1,1,0,0,0,0,0,0,1
2023,3,NYG,SF,2,0,0,0,0,0,0,0,0
2023,3,NYJ,NE,0,0,0,0,0,0,0,0,0
2023,3,PHI,TB,2,1,1,0,1,0,0,0,0
2023,3,PIT,LV,4,3,0,0,0,0,0,0,0
2023,3,SEA,CAR,3,0,0,0,0,0,0,0,0
2023,3,SF,NYG,2,1,0,0,0,0,0,0,0
2023,3,TB,PHI,1,2,0,0,0,0,0,0,0
2023,3,TEN,CLE,3,0,1,0,0,0,0,0,0
2023,3,WAS,BUF,0,1,0,0,0,0,0,0,0
2023,4,ARI,SF,1,0,0,0,0,0,0,0,0
2023,4,ATL,JAX,2,0,0,0,0,0,0,0,0
2023,4,BAL,CLE,3,3,0,0,0,0,0,0,0
2023,4,BUF,MIA,4,1,1,0,0,0,0,0,0
2023,4,CAR,MIN,2,2,0,1,0,0,0,0,0
2023,4,CHI,DEN,1,0,0,0,0,0,0,0,0
2023,4,CIN,TEN,3,1,0,0,0,0,0,0,0
2023,4,CLE,BAL,3,0,1,0,0,0,0,0,0
2023,4,DAL,NE,2,2,1,1,0,0,0,0,0
2023,4,DEN,CHI,4,1,1,0,0,0,0,0,0
2023,4,DET,GB,5,2,0,0,0,0,0,0,0
2023,4,GB,DET,2,1,0,0,0,0,0,0,0
2023,4,HOU,PIT,3,1,0,0,0,0,0,0,0
2023,4,IND,LA,2,1,0,0,0,0,0,0,0
2023,4,JAX,ATL,4,2,1,1,0,0,0,0,0
2023,4,KC,NYJ,2,0,1,0,0,0,0,0,0
2023,4,LA,IND,2,0,1,0,0,0,0,0,0
2023,4,LAC,LV,7,1,2,0,0,0,0,0,0
2023,4,LV,LAC,2,1,0,0,0,0,0,0,0
2023,4,MIA,BUF,2,0,0,0,0,0,0,0,0
2023,4,MIN,CAR,5,0,1,0,0,0,0,0,0
2023,4,NE,DAL,3,0,0,0,0,0,0,0,0
2023,4,NO,TB,1,1,0,0,0,0,0,0,0
2023,4,NYG,SEA,2,0,0,0,0,0,0,0,0
2023,4,NYJ,KC,1,2,0,0,1,0,0,0,0
2023,4,PHI,WAS,5,0,0,0,0,0,0,0,0
2023,4,PIT,HOU,0,0,0,0,0,0,0,0,0
2023,4,SEA,NYG,11,2,1,1,0,0,0,0,0
2023,4,SF,ARI,1,0,0,0,0,0,0,0,0
2023,4,TB,NO,3,1,2,0,0,0,0,0,0
2023,4,TEN,CIN,3,0,1,0,0,0,0,0,0
2023,4,WAS,PHI,3,0,0,0,0,0,0,0,0
2023,5,ARI,CIN,3,1,0,0,0,0,0,0,0
2023,5,ATL,HOU,0,0,0,0,0,0,0,0,0
2023,5,BAL,PIT,3,0,1,0,0,0,0,0,0
2023,5,BUF,JAX,5,0,2,0,0,0,0,0,0
2023,5,CAR,DET,2,0,0,0,0,0,0,0,0
2023,5,CHI,WAS,5,1,1,0,0,0,0,0,0
2023,5,CIN,ARI,3,2,1,1,0,0,0,0,0
2023,5,DAL,SF,1,0,1,0,0,0,0,0,0
2023,5,DEN,NYJ,4,1,1,0,0,0,0,0,0
2023,5,DET,CAR,1,2,1,0,0,0,0,0,0
2023,5,GB,LV,4,1,0,0,0,0,0,1,0
2023,5,HOU,ATL,0,0,2,0,0,0,0,0,0
2023,5,IND,TEN,1,1,0,0,0,0,0,0,0
2023,5,JAX,BUF,0,1,1,0,0,0,0,0,0
2023,5,KC,MIN,3,0,1,0,0,0,0,0,0
2023,5,LA,PHI,1,1,0,0,0,0,0,0,0
2023,5,LV,GB,2,3,0,0,0,0,0,0,0
2023,5,MIA,NYG,7,0,0,0,0,0,0,0,0
2023,5,MIN,KC,2,0,0,0,0,0,0,0,0
2023,5,NE,NO,2,0,0,0,0,0,0,0,0
2023,5,NO,NE,2,2,1,1,0,0,0,0,0
2023,5,NYG,MIA,1,2,1,1,0,0,0,0,0
2023,5,NYJ,DEN,4,0,3,0,1,0,0,0,0
2023,5,PHI,LA,4,0,0,0,0,0,0,0,0
2023,5,PIT,BAL,4,1,2,0,1,1,0,0,0
2023,5,SF,DAL,4,3,1,0,0,0,0,0,0
2023,5,TEN,IND,1,0,0,0,0,0,0,0,0
2023,5,WAS,CHI,3,0,0,0,0,0,0,0,0
2023,6,ARI,LA,3,0,1,0,0,0,0,0,0
2023,6,ATL,WAS,5,0,0,0,0,0,0,0,0
2023,6,BAL,TEN,6,1,1,0,0,0,0,0,0
2023,6,BUF,NYG,2,0,0,0,0,0,0,0,0
2023,6,CAR,MIA,0,1,0,1,0,0,0,0,0
2023,6,CHI,MIN,2,0,1,0,0,0,1,0,0
2023,6,CIN,SEA,4,2,0,0,0,0,0,0,0
2023,6,CLE,SF,2,1,0,0,0,0,0,0,0
2023,6,DAL,LAC,1,1,0,0,0,0,0,0,0
2023,6,DEN,KC,2,1,0,0,0,0,0,0,0
2023,6,DET,TB,1,1,0,0,0,0,0,0,0
2023,6,HOU,NO,2,1,1,0,0,0,0,0,0
2023,6,IND,JAX,3,1,0,0,0,0,0,0,0
2023,6,JAX,IND,3,3,1,0,0,0,0,0,0
2023,6,KC,DEN,4,2,1,0,0,0,0,0,0
2023,6,LA,ARI,2,1,1,0,0,0,0,0,0
2023,6,LAC,DAL,5,0,1,0,0,0,0,0,0
2023,6,LV,NE,4,1,0,0,1,0,0,0,0
2023,6,MIA,CAR,4,0,0,0,0,0,0,0,0
2023,6,MIN,CHI,5,2,1,0,0,0,0,0,0
2023,6,NE,LV,0,1,0,0,0,0,0,0,0
2023,6,NO,HOU,2,1,0,0,0,0,0,0,0
2023,6,NYG,BUF,0,1,1,0,0,0,0,0,0
2023,6,NYJ,PHI,2,3,1,0,0,0,0,0,0
2023,6,PHI,NYJ,5,0,0,0,0,0,0,0,0
2023,6,SEA,CIN,3,1,0,0,0,0,0,0,0
2023,6,SF,CLE,2,2,0,0,0,0,0,0,0
2023,6,TB,DET,3,0,0,0,0,0,0,0,0
2023,6,TEN,BAL,1,1,0,0,0,0,1,0,0
2023,6,WAS,ATL,3,3,0,0,0,0,0,0,0
2023,7,ARI,SEA,2,1,2,0,0,0,0,0,0
2023,7,ATL,TB,3,1,1,0,0,0,0,0,0
2023,7,BAL,DET,5,1,0,0,0,0,0,0,0
2023,7,BUF,NE,1,0,1,0,0,0,0,0,0
2023,7,CHI,LV,1,3,0,1,0,0,0,0,0
2023,7,CLE,IND,4,1,3,0,0,0,0,1,0
2023,7,DEN,GB,0,1,0,0,0,0,0,0,0
2023,7,DET,BAL,0,0,1,0,0,0,0,0,0
2023,7,GB,DEN,1,0,0,0,0,0,0,0,0
2023,7,IND,CLE,2,2,0,0,0,0,0,0,0
2023,7,JAX,NO,1,1,0,1,0,0,0,0,0
2023,7,KC,LAC,5,2,0,0,0,0,0,0,0
2023,7,LA,PIT,2,0,0,0,0,0,0,0,0
2023,7,LAC,KC,1,1,1,0,0,0,0,0,0
2023,7,LV,CHI,2,0,0,0,0,0,1,0,0
2023,7,MIA,PHI,3,1,1,1,0,0,0,0,0
2023,7,MIN,SF,1,2,1,0,0,0,0,0,0
2023,7,NE,BUF,1,1,1,0,0,0,0,0,0
2023,7,NO,JAX,0,0,2,0,0,0,0,0,0
2023,7,NYG,WAS,6,1,0,0,0,0,0,1,0
2023,7,PHI,MIA,4,1,0,0,0,0,0,0,0
2023,7,PIT,LA,2,1,0,0,0,0,0,0,0
2023,7,SEA,ARI,4,0,0,0,0,0,0,0,0
2023,7,SF,MIN,0,1,0,0,0,0,0,0,0
2023,7,TB,ATL,1,0,2,0,0,0,0,0,0
2023,7,WAS,NYG,4,0,2,0,0,0,0,0,0
2023,8,ARI,BAL,4,0,0,0,0,0,0,0,0
2023,8,ATL,TEN,2,0,1,0,0,0,0,0,0
2023,8,BAL,ARI,2,2,0,0,0,0,0,0,0
2023,8,BUF,TB,3,0,0,0,0,0,0,1,0
2023,8,CAR,HOU,2,0,1,0,0,0,0,0,0
2023,8,CHI,LAC,0,0,1,0,0,0,0,0,0
2023,8,CIN,SF,2,2,1,0,0,0,0,0,0
2023,8,CLE,SEA,1,2,0,0,0,0,0,0,0
2023,8,DAL,LA,2,1,0,1,1,1,0,0,0
2023,8,DEN,KC,3,2,3,0,0,0,0,0,0
2023,8,DET,LV,6,1,0,0,0,0,0,0,0
2023,8,GB,MIN,3,0,1,0,0,0,0,1,0
2023,8,HOU,CAR,6,0,0,0,0,0,0,0,0
2023,8,IND,NO,1,0,1,0,0,0,0,0,0
2023,8,JAX,PIT,3,2,0,0,0,0,0,0,0
2023,8,KC,DEN,6,0,1,0,0,0,0,1,0
2023,8,LA,DAL,3,1,0,0,0,0,0,0,0
2023,8,LAC,CHI,1,2,0,0,0,0,0,0,0
2023,8,LV,DET,1,1,2,1,0,0,0,0,0
2023,8,MIA,NE,3,1,0,0,0,0,0,0,0
2023,8,MIN,GB,4,1,0,0,0,0,0,0,0
2023,8,NE,MIA,2,1,1,0,0,0,0,0,0
2023,8,NO,IND,2,1,0,0,0,0,0,0,0
2023,8,NYG,NYJ,4,0,2,0,0,0,0,0,0
2023,8,NYJ,NYG,4,0,0,0,0,0,0,0,0
2023,8,PHI,WAS,1,1,0,0,0,0,0,0,0
2023,8,PIT,JAX,3,1,2,0,0,0,0,0,0
2023,8,SEA,CLE,3,2,1,0,0,0,0,0,0
2023,8,SF,CIN,3,0,1,0,0,0,0,0,0
2023,8,TB,BUF,2,1,0,0,0,0,0,0,0
2023,8,TEN,ATL,6,0,1,0,0,0,0,0,0
2023,8,WAS,PHI,2,0,2,0,0,0,0,0,0
2023,9,ARI,CLE,1,0,0,0,0,0,0,0,0
2023,9,ATL,MIN,4,0,2,0,1,0,0,0,0
2023,9,BAL,SEA,4,1,1,0,0,0,0,0,0
2023,9,BUF,CIN,1,0,0,0,0,0,0,0,0
2023,9,CAR,IND,1,0,1,0,0,0,0,0,0
2023,9,CHI,NO,0,0,0,0,0,0,0,0,0
2023,9,CIN,BUF,1,1,1,0,0,0,0,0,0
2023,9,CLE,ARI,7,2,1,0,0,0,0,0,0
2023,9,DAL,PHI,3,0,0,0,0,0,0,0,0
2023,9,GB,LA,1,1,1,0,0,0,0,0,0
2023,9,HOU,TB,2,0,1,0,0,0,0,0,0
2023,9,IND,CAR,4,3,0,2,0,0,0,0,0
2023,9,KC,MIA,3,0,1,0,0,0,0,0,0
2023,9,LA,GB,4,0,2,0,0,0,0,0,0
2023,9,LAC,NYJ,8,0,3,0,0,0,0,0,1
2023,9,LV,NYG,8,2,0,0,0,0,0,0,0
2023,9,MIA,KC,2,0,1,0,0,0,0,0,0
2023,9,MIN,ATL,1,1,1,0,0,0,0,0,0
2023,9,NE,WAS,3,1,1,0,0,0,0,0,0
2023,9,NO,CHI,2,3,2,0,0,0,0,0,0
2023,9,NYG,LV,0,0,0,0,0,0,0,0,0
2023,9,NYJ,LAC,5,0,0,0,0,0,0,0,0
2023,9,PHI,DAL,5,0,1,0,0,0,0,0,0
2023,9,PIT,TEN,4,1,0,0,0,0,0,0,0
2023,9,SEA,BAL,1,0,2,0,0,0,0,0,0
2023,9,TB,HOU,3,0,1,0,0,0,0,0,0
2023,9,TEN,PIT,0,0,0,0,0,0,0,0,0
2023,9,WAS,NE,0,1,0,0,0,0,0,0,0
2023,10,ARI,ATL,3,0,0,0,0,0,0,0,0
2023,10,ATL,ARI,2,1,0,0,0,0,0,0,0
2023,10,BAL,CLE,4,1,1,1,0,0,0,0,0
2023,10,BUF,DEN,4,0,1,0,0,0,0,0,0
2023,10,CAR,CHI,0,0,0,0,0,0,0,0,1
2023,10,CHI,CAR,3,0,0,0,0,0,0,0,0
2023,10,CIN,HOU,1,1,2,0,0,0,0,0,0
2023,10,CLE,BAL,3,2,0,1,0,0,0,1,0
2023,10,DAL,NYG,5,1,0,0,0,0,0,0,0
2023,10,DEN,BUF,0,2,2,0,0,0,0,0,0
2023,10,DET,LAC,0,1,0,0,0,0,0,0,0
2023,10,GB,PIT,1,0,0,0,0,0,0,0,0
2023,10,HOU,CIN,4,2,0,0,0,0,0,0,0
2023,10,IND,NE,5,2,0,0,0,0,0,0,0
2023,10,JAX,SF,2,0,0,0,0,0,0,0,0
2023,10,LAC,DET,0,0,0,0,0,0,0,0,0
2023,10,LV,NYJ,2,1,0,0,0,0,0,0,0
2023,10,MIN,NO,3,2,0,0,0,0,0,0,0
2023,10,NE,IND,0,1,0,0,0,0,0,0,0
2023,10,NO,MIN,1,0,0,0,0,0,0,0,0
2023,10,NYG,DAL,0,2,0,0,0,0,0,0,0
2023,10,NYJ,LV,3,1,1,0,0,0,0,0,0
2023,10,PIT,GB,1,2,0,0,0,0,1,0,0
2023,10,SEA,WAS,3,0,1,0,0,0,0,0,0
2023,10,SF,JAX,5,2,2,0,0,0,0,0,0
2023,10,TB,TEN,4,1,0,0,0,0,0,0,0
2023,10,TEN,TB,3,1,0,0,0,0,0,0,0
2023,10,WAS,SEA,1,0,0,0,0,0,0,0,0
2023,11,ARI,HOU,4,3,0,0,0,0,0,0,0
2023,11,BAL,CIN,5,0,0,0,0,0,0,0,0
2023,11,BUF,NYJ,6,2,2,0,0,0,0,0,0
2023,11,CAR,DAL,0,0,0,0,0,0,0,0,0
2023,11,CHI,DET,2,3,1,0,0,0,0,0,0
2023,11,CIN,BAL,3,0,0,0,0,0,0,0,0
2023,11,CLE,PIT,3,0,0,0,0,0,0,0,0
2023,11,DAL,CAR,6,1,1,1,0,0,0,0,0
2023,11,DEN,MIN,2,1,2,0,0,0,0,0,0
2023,11,DET,CHI,2,0,1,0,1,0,0,0,0
2023,11,GB,LAC,2,0,1,0,0,0,0,0,0
2023,11,HOU,ARI,2,1,1,0,0,0,0,0,0
2023,11,JAX,TEN,2,0,2,0,0,0,0,0,0
2023,11,KC,PHI,5,1,0,0,0,0,0,0,0
2023,11,LA,SEA,2,1,0,0,0,0,0,0,0
2023,11,LAC,GB,3,0,0,0,0,0,0,0,0
2023,11,LV,MIA,1,1,2,0,0,0,0,0,0
2023,11,MIA,LV,2,3,0,0,0,0,0,0,0
2023,11,MIN,DEN,2,0,0,0,0,0,0,0,0
2023,11,NYG,WAS,4,3,3,1,0,0,0,0,0
2023,11,NYJ,BUF,1,1,0,0,0,0,0,0,0
2023,11,PHI,KC,1,1,1,0,0,0,0,0,0
2023,11,PIT,CLE,1,1,0,0,0,0,0,0,0
2023,11,SEA,LA,1,1,0,0,0,0,0,0,0
2023,11,SF,TB,4,1,1,0,0,0,0,0,0
2023,11,TB,SF,4,0,0,0,0,0,0,0,0
2023,11,TEN,JAX,1,0,0,0,0,0,0,0,0
2023,11,WAS,NYG,9,0,0,0,0,0,0,0,0
2023,12,ARI,LA,0,1,0,0,0,0,0,0,0
2023,12,ATL,NO,1,1,1,1,0,0,0,0,0
2023,12,BAL,LAC,3,1,3,0,0,0,0,0,0
2023,12,BUF,PHI,2,1,1,0,0,0,0,0,0
2023,12,CAR,TEN,1,0,0,0,0,0,0,0,0
2023,12,CHI,MIN,2,4,0,0,0,0,0,0,0
2023,12,CIN,PIT,2,0,1,0,0,0,0,0,0
2023,12,CLE,DEN,1,0,1,0,0,0,0,0,0
2023,12,DAL,WAS,4,1,0,1,0,0,0,0,0
2023,12,DEN,CLE,4,0,3,0,1,0,0,0,0
2023,12,DET,GB,0,0,0,0,0,0,0,0,0
2023,12,GB,DET,3,0,3,0,0,0,0,0,0
2023,12,HOU,JAX,0,1,0,0,0,0,0,0,0
2023,12,IND,TB,6,1,1,0,0,0,0,0,0
2023,12,JAX,HOU,4,0,0,0,0,0,0,0,0
2023,12,KC,LV,1,0,0,0,0,0,0,0,0
2023,12,LA,ARI,4,0,0,0,0,0,0,0,0
2023,12,LAC,BAL,2,0,0,0,0,0,0,0,0
2023,12,LV,KC,1,0,0,0,0,0,0,0,0
2023,12,MIA,NYJ,7,2,0,1,0,0,0,0,0
2023,12,MIN,CHI,3,0,2,0,0,0,0,0,0
2023,12,NE,NYG,6,0,1,0,0,0,0,0,0
2023,12,NO,ATL,0,2,0,0,0,0,0,0,0
2023,12,NYG,NE,2,3,0,0,0,0,0,0,0
2023,12,NYJ,MIA,2,2,1,1,0,0,0,0,0
2023,12,PHI,BUF,1,1,0,0,0,0,0,1,0
2023,12,PIT,CIN,4,1,0,0,0,0,0,0,0
2023,12,SEA,SF,1,1,0,1,0,0,0,0,0
2023,12,SF,SEA,6,1,1,0,0,0,0,0,0
2023,12,TB,IND,2,1,0,0,0,0,0,0,0
2023,12,TEN,CAR,4,0,1,0,0,0,0,0,0
2023,12,WAS,DAL,0,0,0,0,0,0,0,0,0
2023,13,ARI,PIT,0,0,1,0,0,0,0,0,0
2023,13,ATL,NYJ,4,1,2,0,0,0,0,0,0
2023,13,CAR,TB,1,1,0,0,0,0,0,0,0
2023,13,CIN,JAX,4,0,0,0,0,0,0,0,0
2023,13,CLE,LA,0,0,0,0,0,0,0,0,0
2023,13,DAL,SEA,1,1,0,0,0,0,0,0,0
2023,13,DEN,HOU,5,0,0,0,0,0,0,0,0
2023,13,DET,NO,2,1,1,0,0,0,0,0,0
2023,13,GB,KC,3,1,0,0,0,0,0,0,0
2023,13,HOU,DEN,3,3,0,0,0,0,0,0,0
2023,13,IND,TEN,6,0,2,0,0,1,0,0,1
2023,13,JAX,CIN,2,1,0,0,0,0,0,0,0
2023,13,KC,GB,2,0,0,0,0,0,0,0,0
2023,13,LA,CLE,2,1,0,0,1,0,0,0,0
2023,13,LAC,NE,5,0,1,0,0,0,0,0,0
2023,13,MIA,WAS,3,1,0,1,0,0,0,0,0
2023,13,NE,LAC,0,0,0,0,0,0,0,0,0
2023,13,NO,DET,1,0,0,0,0,0,0,0,0
2023,13,NYJ,ATL,3,0,0,0,1,0,0,0,0
2023,13,PHI,SF,2,0,0,0,0,0,0,0,0
2023,13,PIT,ARI,2,0,0,0,0,0,0,0,0
2023,13,SEA,DAL,4,0,0,0,0,0,0,0,0
2023,13,SF,PHI,3,0,0,0,0,0,0,0,0
2023,13,TB,CAR,3,1,0,0,0,0,0,0,0
2023,13,TEN,IND,3,0,2,0,0,0,0,0,0
2023,13,WAS,MIA,0,0,0,0,0,0,0,0,0
2023,14,ATL,TB,1,0,0,0,0,0,0,0,0
2023,14,BAL,LA,2,0,0,0,0,0,0,0,1
2023,14,BUF,KC,1,1,1,0,0,0,0,0,0
2023,14,CAR,NO,1,1,0,0,0,0,0,0,0
2023,14,CHI,DET,4,2,1,0,0,0,0,0,0
2023,14,CIN,IND,3,1,1,0,0,0,0,0,0
2023,14,CLE,JAX,4,3,1,0,0,0,0,0,0
2023,14,DAL,PHI,1,0,3,0,0,0,0,0,0
2023,14,DEN,LAC,6,1,1,0,0,0,0,0,0
2023,14,DET,CHI,3,0,0,0,0,0,1,0,0
2023,14,GB,NYG,0,0,2,0,0,0,0,0,0
2023,14,HOU,NYJ,4,0,1,0,0,0,0,0,0
2023,14,IND,CIN,0,1,0,1,0,0,0,0,0
2023,14,JAX,CLE,1,1,2,0,0,0,0,0,0
2023,14,KC,BUF,3,1,0,0,0,0,0,0,0
2023,14,LA,BAL,2,1,0,0,1,0,0,0,0
2023,14,LAC,DEN,2,1,0,0,0,0,0,0,0
2023,14,LV,MIN,5,0,0,0,0,0,0,0,0
2023,14,MIA,TEN,1,1,2,1,0,0,0,0,0
2023,14,MIN,LV,4,1,2,0,0,0,0,0,0
2023,14,NE,PIT,2,1,0,0,0,0,0,0,0
2023,14,NO,CAR,4,0,2,0,0,0,0,0,0
2023,14,NYG,GB,2,1,2,0,0,0,0,0,0
2023,14,NYJ,HOU,4,0,0,0,0,0,0,0,0
2023,14,PHI,DAL,3,0,1,0,0,0,0,0,0
2023,14,PIT,NE,2,1,0,0,0,0,0,0,0
2023,14,SEA,SF,3,1,1,0,0,0,0,0,0
2023,14,SF,SEA,4,2,0,0,0,0,0,0,0
2023,14,TB,ATL,3,1,0,0,1,0,0,0,0
2023,14,TEN,MIA,5,0,1,0,0,0,0,1,0
2023,15,ARI,SF,0,0,0,0,0,0,0,0,0
2023,15,ATL,CAR,3,0,0,0,0,0,0,0,0
2023,15,BAL,JAX,1,0,2,0,0,0,0,0,0
2023,15,BUF,DAL,3,1,0,0,0,0,0,0,0
2023,15,CAR,ATL,0,1,1,0,0,0,0,0,0
2023,15,CHI,CLE,4,3,0,1,0,0,0,0,0
2023,15,CIN,MIN,3,2,0,0,0,0,0,0,0
2023,15,CLE,CHI,3,2,1,0,0,0,0,0,0
2023,15,DAL,BUF,1,0,0,0,0,0,0,0,0
2023,15,DEN,DET,2,0,0,0,0,0,0,0,0
2023,15,DET,DEN,2,0,1,0,0,0,0,0,0
2023,15,GB,TB,5,0,1,0,0,0,0,0,0
2023,15,HOU,TEN,7,1,0,0,0,0,0,0,0
2023,15,IND,PIT,4,2,1,0,0,0,0,0,0
2023,15,JAX,BAL,3,1,0,0,0,0,0,0,0
2023,15,KC,NE,4,1,0,0,0,0,0,0,0
2023,15,LA,WAS,1,1,0,0,0,0,1,0,0
2023,15,LAC,LV,1,0,0,0,0,0,0,0,0
2023,15,LV,LAC,3,1,4,1,0,0,0,0,0
2023,15,MIA,NYJ,6,2,2,0,0,0,0,0,0
2023,15,MIN,CIN,5,1,0,0,0,0,0,0,0
2023,15,NE,KC,3,2,0,0,0,0,0,0,0
2023,15,NO,NYG,7,0,0,0,0,0,0,0,0
2023,15,NYG,NO,1,0,0,0,0,0,0,0,0
2023,15,NYJ,MIA,3,0,0,0,0,0,0,0,0
2023,15,PHI,SEA,2,0,0,0,0,0,0,0,0
2023,15,PIT,IND,3,0,0,0,0,1,0,0,0
2023,15,SEA,PHI,0,2,0,0,0,0,0,0,0
2023,15,SF,ARI,3,2,0,1,0,0,0,0,0
2023,15,TB,GB,2,0,1,0,0,0,0,0,0
2023,15,TEN,HOU,4,1,0,1,0,0,0,0,0
2023,15,WAS,LA,3,0,2,0,0,0,0,0,0
2023,16,ARI,CHI,1,1,0,0,0,0,0,0,0
2023,16,ATL,IND,6,1,0,0,0,0,0,0,0
2023,16,BAL,SF,4,5,0,0,0,0,0,0,0
2023,16,BUF,LAC,5,0,0,0,0,0,0,0,0
2023,16,CAR,GB,1,0,0,0,0,0,0,0,0
2023,16,CHI,ARI,2,0,0,0,0,0,0,0,0
