season,week,team,opponent_team,def_sacks,def_interceptions,fumble_recovery_opp,def_tds,def_safeties,def_punt_blocks,def_pat_blocks,def_fg_blocks,special_teams_tds
2025,2,DET,CHI,4,1,1,0,0,0,0,0,0
2025,2,GB,WAS,4,0,0,0,0,0,0,0,0
2025,2,HOU,TB,4,0,0,0,0,1,0,0,0
2025,2,IND,DEN,0,1,0,0,0,0,0,0,0
2025,2,JAX,CIN,3,3,0,0,0,0,0,0,0
2025,2,KC,PHI,1,0,0,0,0,0,0,0,0
2025,2,LA,TEN,5,0,1,0,0,0,0,0,0
2025,2,LAC,LV,3,3,0,0,0,0,0,0,0
2025,2,LV,LAC,2,0,1,0,0,0,0,0,0
2025,2,MIA,NE,3,0,0,0,0,0,0,0,1
2025,2,MIN,ATL,3,0,1,0,0,0,0,0,0
2025,2,NE,MIA,5,1,0,0,0,0,0,0,1
2025,2,NO,SF,3,0,1,0,0,0,0,0,0
2025,2,NYG,DAL,3,1,0,0,0,0,0,0,0
2025,2,NYJ,BUF,1,0,0,0,0,0,0,0,0
2025,2,PHI,KC,2,1,0,0,0,0,0,0,0
2025,2,PIT,SEA,2,2,0,0,0,0,0,0,0
2025,2,SEA,PIT,3,2,0,0,0,0,0,0,1
2025,2,SF,NO,3,0,1,0,0,0,0,0,0
2025,2,TB,HOU,3,0,0,0,0,0,0,0,0
2025,2,TEN,LA,1,1,0,0,0,0,1,0,0
2025,2,WAS,GB,2,0,0,0,0,0,0,0,0
2025,3,ARI,SF,1,1,0,0,1,0,0,0,0
2025,3,ATL,CAR,1,0,1,0,0,0,0,0,0
2025,3,BAL,DET,0,0,0,0,0,0,0,0,0
2025,3,BUF,MIA,0,1,0,0,0,0,0,0,0
2025,3,CAR,ATL,0,2,1,1,0,0,0,0,0
2025,3,CHI,DAL,2,3,1,0,0,0,0,0,0
2025,3,CIN,MIN,3,0,0,0,0,0,0,0,0
2025,3,CLE,GB,5,1,0,0,0,0,0,1,0
2025,3,DAL,CHI,0,0,0,0,0,0,0,0,0
2025,3,DEN,LAC,5,1,1,0,0,0,0,0,0
2025,3,DET,BAL,7,0,1,0,0,0,0,0,0
2025,3,GB,CLE,2,1,0,0,0,0,0,0,0
2025,3,HOU,JAX,2,1,0,0,0,0,0,0,0
2025,3,IND,TEN,4,1,0,1,0,0,0,1,0
2025,3,JAX,HOU,2,2,1,0,0,0,0,0,0
2025,3,KC,NYG,2,2,0,0,0,0,1,0,0
2025,3,LA,PHI,4,0,1,0,0,0,0,0,0
2025,3,LAC,DEN,2,0,0,0,0,0,0,0,0
2025,3,LV,WAS,1,0,1,0,0,0,0,0,0
2025,3,MIA,BUF,2,0,0,0,0,0,0,0,0
2025,3,MIN,CIN,4,2,3,1,0,0,0,0,0
2025,3,NE,PIT,0,1,0,0,0,0,0,0,0
2025,3,NO,SEA,0,0,1,0,0,0,0,0,0
2025,3,NYG,KC,1,0,0,0,0,0,0,0,0
2025,3,NYJ,TB,1,0,0,0,0,0,0,1,1
2025,3,PHI,LA,1,1,0,0,0,0,0,2,1
2025,3,PIT,NE,5,1,4,0,0,0,0,0,0
2025,3,SEA,NO,2,1,0,0,0,1,0,0,1
2025,3,SF,ARI,1,0,0,0,0,0,0,0,0
2025,3,TB,NYJ,4,1,1,1,0,0,0,0,0
2025,3,TEN,IND,0,0,0,0,0,0,0,0,0
2025,3,WAS,LV,5,0,0,0,0,0,0,0,1
2025,4,ARI,SEA,3,0,1,0,0,0,0,0,0
2025,4,ATL,WAS,2,1,0,0,0,0,0,0,0
2025,4,BAL,KC,1,0,0,0,0,0,0,0,0
2025,4,BUF,NO,3,1,0,0,0,0,0,0,0
2025,4,CAR,NE,1,0,0,0,0,0,0,0,0
2025,4,CHI,LV,0,3,1,0,0,0,0,1,0
2025,4,CIN,DEN,0,1,0,0,0,0,0,0,0
2025,4,CLE,DET,0,1,0,0,0,0,0,0,0
2025,4,DAL,GB,1,0,1,0,0,0,1,0,0
2025,4,DEN,CIN,3,0,0,0,0,0,0,0,0
2025,4,DET,CLE,3,2,1,0,0,0,0,0,1
2025,4,GB,DAL,1,0,0,0,0,0,0,0,0
2025,4,HOU,TEN,2,1,0,0,0,0,0,0,0
2025,4,IND,LA,3,0,1,0,0,0,0,0,0
2025,4,JAX,SF,1,2,2,0,0,0,0,0,1
2025,4,KC,BAL,2,1,1,0,0,0,0,0,0
2025,4,LA,IND,2,2,0,0,0,0,0,0,0
2025,4,LAC,NYG,6,0,0,0,0,0,0,0,0
2025,4,LV,CHI,1,1,0,0,0,0,0,0,0
2025,4,MIA,NYJ,2,0,3,0,0,0,0,0,0
2025,4,MIN,PIT,2,0,0,0,0,0,0,1,0
2025,4,NE,CAR,1,0,0,0,0,0,0,0,1
2025,4,NO,BUF,3,1,0,0,0,0,0,0,0
2025,4,NYG,LAC,2,2,0,0,0,0,0,0,0
2025,4,NYJ,MIA,0,0,0,0,0,0,0,0,0
2025,4,PHI,TB,2,1,1,0,0,1,0,0,1
2025,4,PIT,MIN,6,2,0,0,0,0,0,0,0
2025,4,SEA,ARI,6,2,0,0,0,0,0,0,0
2025,4,SF,JAX,0,0,0,0,0,0,0,0,0
2025,4,TB,PHI,2,0,0,0,1,0,0,0,0
2025,4,TEN,HOU,2,0,0,0,0,0,0,0,0
2025,4,WAS,ATL,1,1,0,0,0,0,0,0,0
2025,5,ARI,TEN,2,1,1,0,0,0,0,0,0
2025,5,BAL,HOU,2,0,0,0,0,0,0,0,0
2025,5,BUF,NE,4,0,1,0,0,0,0,0,0
2025,5,CAR,MIA,3,0,0,0,0,0,0,0,0
2025,5,CIN,DET,4,0,1,0,0,0,0,0,0
2025,5,CLE,MIN,3,0,2,0,0,0,0,0,0
2025,5,DAL,NYJ,5,0,1,0,0,0,0,0,0
2025,5,DEN,PHI,6,0,0,0,0,0,0,0,0
2025,5,DET,CIN,2,3,0,0,1,0,0,0,0
2025,5,HOU,BAL,1,3,0,0,0,0,0,0,0
2025,5,IND,LV,4,2,0,0,0,1,0,0,0
2025,5,JAX,KC,0,1,0,1,0,0,0,0,0
2025,5,KC,JAX,3,1,1,0,0,0,0,0,0
2025,5,LA,SF,1,0,0,0,0,0,0,0,0
2025,5,LAC,WAS,1,0,1,0,0,0,0,0,0
2025,5,LV,IND,0,0,0,0,0,0,0,0,0
2025,5,MIA,CAR,3,1,1,0,0,0,0,0,0
2025,5,MIN,CLE,2,0,0,0,0,0,0,0,0
2025,5,NE,BUF,1,1,2,0,0,0,0,0,0
2025,5,NO,NYG,0,2,3,0,0,0,0,0,0
2025,5,NYG,NO,0,0,0,0,0,0,0,0,0
2025,5,NYJ,DAL,1,0,0,0,0,0,0,0,0
2025,5,PHI,DEN,2,0,0,0,0,0,0,0,0
2025,5,SEA,TB,1,0,0,0,0,0,0,0,0
2025,5,SF,LA,1,0,2,0,0,0,1,0,0
2025,5,TB,SEA,0,1,1,0,0,0,0,0,0
2025,5,TEN,ARI,3,0,2,0,0,0,0,0,0
2025,5,WAS,LAC,5,1,1,0,0,0,0,0,0
2025,6,ARI,IND,1,1,0,0,0,0,0,0,0
2025,6,ATL,BUF,4,2,0,0,0,0,0,0,0
2025,6,BAL,LA,2,0,1,0,0,0,0,0,0
2025,6,BUF,ATL,2,0,0,0,0,0,0,1,0
2025,6,CAR,DAL,0,0,0,0,0,0,0,0,0
2025,6,CHI,WAS,3,1,2,0,0,0,0,0,0
2025,6,CIN,GB,1,1,0,0,0,0,0,0,0
2025,6,CLE,PIT,0,0,0,0,0,0,0,0,0
2025,6,DAL,CAR,1,1,0,0,0,0,0,0,0
2025,6,DEN,NYJ,9,0,0,0,0,0,0,0,0
2025,6,DET,KC,3,0,0,0,0,0,0,0,0
2025,6,GB,CIN,1,0,0,0,0,0,0,0,0
2025,6,IND,ARI,2,1,0,0,0,0,0,0,0
2025,6,JAX,SEA,1,0,0,0,0,0,0,0,0
2025,6,KC,DET,1,0,0,0,0,0,0,0,0
2025,6,LA,BAL,4,1,2,0,0,0,0,0,0
2025,6,LAC,MIA,2,3,0,0,0,0,0,0,0
2025,6,LV,TEN,5,1,2,0,0,0,0,0,0
2025,6,MIA,LAC,1,0,1,0,0,0,0,0,0
2025,6,NE,NO,2,0,1,0,0,0,0,0,0
2025,6,NO,NE,1,0,0,0,0,0,0,0,0
2025,6,NYG,PHI,3,1,1,0,0,0,0,0,0
2025,6,NYJ,DEN,1,0,1,0,1,0,0,0,0
2025,6,PHI,NYG,2,0,0,0,0,0,0,0,0
2025,6,PIT,CLE,6,0,0,0,0,0,0,0,0
2025,6,SEA,JAX,7,0,0,0,0,0,0,0,0
2025,6,SF,TB,1,0,0,0,0,0,0,0,0
2025,6,TB,SF,6,2,0,0,0,0,0,0,0
2025,6,TEN,LV,2,1,0,0,0,0,0,0,0
2025,6,WAS,CHI,3,0,0,0,0,0,0,1,0
2025,7,ARI,GB,1,0,0,0,0,0,0,0,0
2025,7,ATL,SF,1,1,0,0,0,0,0,0,0
2025,7,CAR,NYJ,6,2,0,0,0,0,0,0,0
2025,7,CHI,NO,4,3,1,0,0,0,0,0,0
2025,7,CIN,PIT,0,2,0,0,0,0,0,0,0
2025,7,CLE,MIA,4,3,1,1,0,0,0,0,0
2025,7,DAL,WAS,4,1,1,1,0,0,0,0,0
2025,7,DEN,NYG,4,1,0,0,0,0,0,0,0
2025,7,DET,TB,4,1,1,0,0,0,0,0,0
2025,7,GB,ARI,6,0,1,0,0,0,0,0,0
2025,7,HOU,SEA,2,2,2,0,0,0,0,1,0
2025,7,IND,LAC,3,2,0,0,0,0,0,0,0
2025,7,JAX,LA,0,0,0,0,0,0,0,0,0
2025,7,KC,LV,1,0,1,0,0,0,0,0,0
2025,7,LA,JAX,7,0,0,0,0,0,0,0,0
2025,7,LAC,IND,1,0,0,0,0,0,0,0,0
2025,7,LV,KC,1,0,0,0,0,0,0,0,0
2025,7,MIA,CLE,2,0,0,0,0,0,0,0,0
2025,7,MIN,PHI,3,0,0,0,0,0,0,0,0
2025,7,NE,TEN,4,1,1,0,0,0,0,0,0
2025,7,NO,CHI,1,1,0,0,0,0,0,0,0
2025,7,NYG,DEN,2,0,0,0,0,0,0,0,0
2025,7,NYJ,CAR,2,0,0,0,0,0,0,0,0
2025,7,PHI,MIN,2,2,0,1,0,0,0,0,0
2025,7,PIT,CIN,2,0,0,0,0,0,0,0,0
2025,7,SEA,HOU,3,1,0,0,0,0,0,0,0
2025,7,SF,ATL,2,0,1,0,0,0,0,0,0
2025,7,TB,DET,4,1,1,0,0,0,0,0,0
2025,7,TEN,NE,4,0,0,0,0,0,0,0,0
2025,7,WAS,DAL,1,0,0,0,1,0,0,0,0
2025,8,ATL,MIA,1,0,0,0,0,0,0,0,0
2025,8,BAL,CHI,1,1,0,0,0,0,0,0,0
2025,8,BUF,CAR,7,1,2,0,0,0,0,0,0
2025,8,CAR,BUF,2,0,0,0,0,0,0,0,0
2025,8,CHI,BAL,2,0,0,0,0,0,0,0,0
2025,8,CIN,NYJ,0,0,0,0,0,0,0,0,0
2025,8,CLE,NE,6,1,1,0,0,0,0,0,0
2025,8,DAL,DEN,0,1,0,0,0,0,0,0,0
2025,8,DEN,DAL,2,2,0,0,0,0,0,0,0
2025,8,GB,PIT,3,0,1,0,0,0,0,0,0
2025,8,HOU,SF,2,1,0,0,0,0,0,0,0
2025,8,IND,TEN,4,1,0,0,0,0,0,0,0
2025,8,KC,WAS,2,2,0,0,0,0,0,0,0
2025,8,LAC,MIN,5,1,0,0,0,0,0,0,0
2025,8,MIA,ATL,1,0,1,0,0,0,0,0,0
2025,8,MIN,LAC,2,1,0,0,0,0,0,0,0
2025,8,NE,CLE,1,2,0,0,1,0,0,0,0
2025,8,NO,TB,3,0,1,0,0,0,0,0,0
2025,8,NYG,PHI,4,0,0,0,0,0,0,0,0
2025,8,NYJ,CIN,1,0,0,0,0,0,0,0,0
2025,8,PHI,NYG,5,0,0,0,0,0,0,0,0
2025,8,PIT,GB,0,0,0,0,0,0,0,0,0
2025,8,SF,HOU,0,1,0,0,0,0,0,0,0
2025,8,TB,NO,5,2,2,1,0,0,0,0,0
2025,8,TEN,IND,3,0,0,0,0,0,0,0,0
2025,8,WAS,KC,3,2,0,0,0,0,0,0,0
2025,9,ARI,DAL,5,1,2,0,0,0,0,0,0
2025,9,ATL,NE,6,1,1,0,0,0,0,0,0
2025,9,BAL,MIA,2,1,2,0,0,0,0,0,0
2025,9,BUF,KC,3,1,0,0,0,0,0,0,0
2025,9,CAR,GB,1,1,1,0,0,0,0,0,0
2025,9,CHI,CIN,3,2,1,0,0,0,0,0,0
2025,9,CIN,CHI,2,0,0,0,0,0,0,1,1
2025,9,DAL,ARI,5,0,0,0,0,1,0,0,1
2025,9,DEN,HOU,4,0,0,0,0,0,0,0,0
2025,9,DET,MIN,5,1,0,0,0,0,0,0,0
2025,9,GB,CAR,1,1,0,0,0,0,0,0,0
2025,9,HOU,DEN,1,1,1,0,0,0,0,1,0
2025,9,IND,PIT,3,0,1,0,0,0,0,0,0
2025,9,JAX,LV,2,1,0,0,0,0,0,0,0
2025,9,KC,BUF,3,0,0,0,0,0,0,0,0
2025,9,LA,NO,1,1,1,0,0,0,0,0,0
2025,9,LAC,TEN,4,0,0,0,0,0,0,0,0
2025,9,LV,JAX,1,1,0,0,0,0,0,0,0
2025,9,MIA,BAL,2,0,0,0,0,0,0,0,0
2025,9,MIN,DET,5,0,1,0,0,0,0,1,0
2025,9,NE,ATL,1,0,0,0,0,0,0,0,0
2025,9,NO,LA,2,0,0,0,0,0,0,0,0
2025,9,NYG,SF,2,0,1,0,0,0,0,0,0
2025,9,PIT,IND,5,3,3,0,0,0,0,0,0
2025,9,SEA,WAS,4,1,1,0,0,0,0,0,0
2025,9,SF,NYG,2,0,0,0,0,0,0,0,0
2025,9,TEN,LAC,6,1,0,1,0,0,0,0,1
2025,9,WAS,SEA,0,1,0,0,0,0,0,0,0
2025,10,ARI,SEA,1,1,2,0,0,0,0,0,0
2025,10,ATL,IND,7,1,1,0,0,0,0,0,0
2025,10,BAL,MIN,1,2,1,0,0,0,0,0,0
2025,10,BUF,MIA,0,2,0,0,0,0,0,0,0
2025,10,CAR,NO,2,0,1,0,0,0,0,0,0
2025,10,CHI,NYG,4,0,1,0,0,0,0,0,0
2025,10,CLE,NYJ,3,1,0,0,0,0,0,0,0
2025,10,DEN,LV,6,1,0,0,0,1,0,0,0
2025,10,DET,WAS,2,0,0,0,0,0,0,0,0
2025,10,GB,PHI,0,0,1,0,0,0,0,0,0
2025,10,HOU,JAX,5,1,1,0,0,0,0,0,0
2025,10,IND,ATL,3,0,1,0,0,0,0,0,0
2025,10,JAX,HOU,2,1,1,0,0,0,0,0,1
2025,10,LA,SF,0,1,1,0,0,0,1,0,0
2025,10,LAC,PIT,3,2,1,0,1,0,0,0,0
2025,10,LV,DEN,2,2,0,0,0,0,0,0,0
2025,10,MIA,BUF,3,1,2,0,0,0,0,0,0
2025,10,MIN,BAL,1,0,0,0,0,0,0,0,0
2025,10,NE,TB,2,0,0,0,0,0,0,0,0
2025,10,NO,CAR,2,1,1,0,0,0,0,1,0
2025,10,NYG,CHI,0,0,0,0,0,0,0,0,0
2025,10,NYJ,CLE,6,0,0,0,0,0,0,0,2
2025,10,PHI,GB,3,0,2,0,0,0,0,0,0
2025,10,PIT,LAC,5,0,0,0,0,0,0,0,0
2025,10,SEA,ARI,5,0,2,0,0,0,0,0,0
2025,10,SF,LA,1,0,0,0,0,0,0,0,0
2025,10,TB,NE,1,1,0,0,0,0,0,0,0
2025,10,WAS,DET,0,0,0,0,0,0,1,0,0
2025,11,ARI,SF,1,0,0,0,0,0,1,0,0
2025,11,ATL,CAR,5,0,0,0,0,0,0,0,0
2025,11,BAL,CLE,3,1,0,0,0,0,0,0,0
2025,11,BUF,TB,1,1,1,0,0,0,0,0,0
2025,11,CAR,ATL,0,0,1,0,0,0,0,0,0
2025,11,CHI,MIN,0,2,0,0,0,0,0,0,0
2025,11,CIN,PIT,1,0,0,0,0,0,0,0,0
2025,11,CLE,BAL,5,2,1,1,0,0,0,0,0
2025,11,DAL,LV,4,1,0,0,1,0,0,0,0
2025,11,DEN,KC,3,1,0,0,0,0,1,0,0
2025,11,DET,PHI,1,0,0,0,0,0,0,0,0
2025,11,GB,NYG,2,1,1,0,0,0,0,0,0
2025,11,HOU,TEN,3,0,1,0,0,0,0,0,0
2025,11,JAX,LAC,3,1,0,0,0,0,0,0,0
2025,11,KC,DEN,2,0,0,0,0,0,0,0,0
2025,11,LA,SEA,0,4,0,0,0,0,0,0,0
2025,11,LAC,JAX,0,1,0,0,0,0,0,0,0
2025,11,LV,DAL,1,0,1,0,0,0,0,0,0
2025,11,MIA,WAS,1,1,1,0,0,0,0,0,0
2025,11,MIN,CHI,2,0,0,0,0,0,0,0,0
2025,11,NE,NYJ,2,0,1,0,0,0,0,0,0
2025,11,NYG,GB,2,0,0,0,0,0,0,0,0
2025,11,NYJ,NE,1,0,0,0,0,0,0,0,0
2025,11,PHI,DET,2,1,0,0,0,0,0,0,0
2025,11,PIT,CIN,1,1,1,1,0,0,0,0,0
2025,11,SEA,LA,0,0,1,0,0,0,0,0,0
2025,11,SF,ARI,0,2,1,0,0,0,0,0,0
2025,11,TB,BUF,0,2,1,0,0,0,0,0,0
2025,11,TEN,HOU,4,0,0,0,0,0,0,0,0
2025,11,WAS,MIA,3,0,0,0,0,0,0,0,0
2025,12,ARI,JAX,3,3,1,0,0,0,0,0,0
2025,12,ATL,NO,5,1,1,0,0,0,0,0,0
2025,12,BAL,NYJ,3,1,1,0,0,0,0,0,0
2025,12,BUF,HOU,0,0,0,0,0,0,0,0,1
2025,12,CAR,SF,0,3,0,0,0,0,0,0,0
2025,12,CHI,PIT,2,1,1,0,0,0,0,0,0
2025,12,CIN,NE,1,1,0,1,0,0,0,0,0
2025,12,CLE,LV,10,0,1,0,0,0,0,0,0
2025,12,DAL,PHI,1,0,2,0,0,0,0,0,0
2025,12,DET,NYG,1,1,0,0,0,0,0,0,0
2025,12,GB,MIN,5,2,1,0,0,0,0,0,0
2025,12,HOU,BUF,8,2,1,0,0,0,0,0,0
2025,12,IND,KC,4,1,1,0,0,0,0,0,0
2025,12,JAX,ARI,6,0,0,0,0,0,0,0,0
2025,12,KC,IND,0,0,0,0,0,0,0,0,0
2025,12,LA,TB,4,2,0,1,0,0,0,0,0
2025,12,LV,CLE,1,1,1,0,0,0,0,0,0
2025,12,MIN,GB,1,0,0,0,0,0,0,0,0
2025,12,NE,CIN,1,1,0,1,0,0,0,0,0
2025,12,NO,ATL,3,1,0,1,0,0,0,0,0
2025,12,NYG,DET,3,1,0,0,0,0,0,0,0
2025,12,NYJ,BAL,1,0,0,0,0,0,0,0,0
2025,12,PHI,DAL,1,1,1,0,0,0,0,0,0
2025,12,PIT,CHI,1,0,2,0,0,0,0,0,0
2025,12,SEA,TEN,4,0,0,0,0,0,0,0,0
2025,12,SF,CAR,1,2,0,0,0,0,0,0,0
2025,12,TB,LA,1,0,0,0,0,0,0,0,0
2025,12,TEN,SEA,1,0,0,0,0,0,0,0,1
2025,13,ARI,TB,2,0,0,0,0,0,0,0,0
2025,13,ATL,NYJ,2,0,0,0,0,0,0,0,0
2025,13,BAL,CIN,1,0,1,0,0,0,0,0,0
2025,13,BUF,PIT,1,1,1,0,0,0,0,0,0
2025,13,CAR,LA,2,2,1,1,0,0,0,0,0
2025,13,CHI,PHI,0,1,1,0,0,0,0,0,0
2025,13,CIN,BAL,2,1,3,0,0,0,0,0,0
2025,13,CLE,SF,1,0,0,0,0,0,0,0,0
2025,13,DAL,KC,3,0,0,0,0,0,0,0,0
2025,13,DEN,WAS,2,1,0,0,0,0,0,0,0
2025,13,DET,GB,0,0,0,0,0,0,0,0,0
2025,13,GB,DET,3,0,0,0,0,0,0,0,0
2025,13,HOU,IND,1,0,0,0,0,0,0,0,0
2025,13,IND,HOU,2,1,0,0,0,0,0,0,0
2025,13,JAX,TEN,3,0,2,0,0,0,0,0,0
2025,13,KC,DAL,0,1,0,0,0,0,0,0,0
2025,13,LA,CAR,2,0,0,0,0,0,0,0,0
2025,13,LAC,LV,5,1,0,0,0,0,0,0,0
2025,13,LV,LAC,3,1,0,0,0,0,0,0,0
2025,13,MIA,NO,4,1,1,0,0,0,0,0,0
2025,13,MIN,SEA,4,0,2,0,0,0,0,0,0
2025,13,NE,NYG,2,0,1,0,0,0,0,0,1
2025,13,NO,MIA,4,1,0,0,0,0,0,0,0
2025,13,NYG,NE,3,0,0,0,0,0,0,0,0
2025,13,NYJ,ATL,2,0,1,0,0,0,0,0,0
2025,13,PHI,CHI,2,1,0,0,0,0,0,0,0
2025,13,PIT,BUF,0,1,1,0,0,0,0,0,0
2025,13,SEA,MIN,4,4,1,1,0,0,0,0,0
2025,13,SF,CLE,3,0,2,0,0,0,0,0,0
2025,13,TB,ARI,2,1,1,0,0,0,0,0,0
2025,13,TEN,JAX,3,0,0,0,0,0,0,0,0
2025,13,WAS,DEN,1,1,0,0,0,0,0,0,0
2025,14,ARI,LA,0,0,0,0,0,0,0,0,0
2025,14,ATL,SEA,2,1,0,0,0,0,0,0,0
2025,14,BAL,PIT,0,0,0,0,0,0,0,0,0
2025,14,BUF,CIN,1,2,0,1,0,0,0,0,0
2025,14,CHI,GB,1,1,0,0,0,0,0,0,0
2025,14,CIN,BUF,3,0,1,0,0,0,0,0,0
2025,14,CLE,TEN,1,1,0,0,0,0,0,0,0
2025,14,DAL,DET,1,0,0,0,0,0,0,1,0
2025,14,DEN,LV,4,0,0,0,0,0,0,0,1
2025,14,DET,DAL,5,2,1,0,0,0,0,0,0
2025,14,GB,CHI,1,1,0,0,0,0,0,0,0
2025,14,HOU,KC,2,3,0,0,0,0,0,0,0
2025,14,IND,JAX,0,0,1,0,0,0,0,0,0
2025,14,JAX,IND,1,2,1,0,1,0,0,0,0
2025,14,KC,HOU,3,0,0,0,0,0,0,0,0
2025,14,LA,ARI,3,1,0,0,0,0,0,0,0
2025,14,LAC,PHI,1,4,1,0,0,0,0,0,0
2025,14,LV,DEN,3,0,0,0,0,0,0,0,0
2025,14,MIA,NYJ,6,3,0,0,0,0,0,0,0
2025,14,MIN,WAS,2,2,1,0,0,0,0,0,0
2025,14,NO,TB,0,1,0,0,0,0,0,0,0
2025,14,NYJ,MIA,1,0,0,0,0,0,0,0,1
2025,14,PHI,LAC,7,1,2,0,0,0,0,0,0
2025,14,PIT,BAL,2,1,0,0,0,0,0,0,0
2025,14,SEA,ATL,1,2,1,0,0,0,0,1,1
2025,14,TB,NO,3,1,0,0,0,0,0,0,0
2025,14,TEN,CLE,2,1,1,0,0,1,0,0,0
2025,14,WAS,MIN,4,0,0,0,0,0,0,0,0
2025,15,ARI,HOU,1,0,0,0,0,0,0,1,0
2025,15,ATL,TB,5,1,0,0,0,0,0,0,0
2025,15,BAL,CIN,3,2,0,1,0,0,0,0,0
2025,15,BUF,NE,3,1,0,0,0,0,0,0,0
2025,15,CAR,NO,5,0,0,0,0,0,0,0,0
2025,15,CHI,CLE,5,3,0,0,0,0,0,0,0
2025,15,CIN,BAL,4,1,0,0,0,0,0,0,0
2025,15,CLE,CHI,3,0,0,0,0,0,0,0,0
2025,15,DAL,MIN,0,1,0,0,0,0,0,0,0
2025,15,DEN,GB,3,2,0,0,0,0,0,0,0
2025,15,DET,LA,2,1,0,0,0,0,0,0,0
2025,15,GB,DEN,0,0,1,0,0,0,0,0,0
2025,15,HOU,ARI,2,1,1,0,0,0,0,0,0
2025,15,IND,SEA,1,0,0,0,0,0,0,0,0
2025,15,JAX,NYJ,3,3,0,0,0,0,0,0,0
2025,15,KC,LAC,4,1,0,0,0,0,0,0,0
2025,15,LA,DET,1,0,0,0,0,0,0,0,0
2025,15,LAC,KC,5,2,0,0,0,0,0,0,0
2025,15,LV,PHI,1,0,0,0,0,0,0,0,0
2025,15,MIA,PIT,3,0,0,0,0,0,0,0,0
2025,15,MIN,DAL,2,0,0,0,0,0,0,0,0
2025,15,NE,BUF,2,0,0,0,0,0,0,0,0
2025,15,NO,CAR,1,0,1,0,0,0,0,0,0
2025,15,NYG,WAS,2,0,2,0,0,0,0,0,0
2025,15,NYJ,JAX,0,0,1,0,0,0,0,0,0
2025,15,PHI,LV,4,1,0,0,0,0,0,0,0
2025,15,PIT,MIA,4,1,0,0,0,0,0,0,0
2025,15,SEA,IND,1,1,0,0,0,0,0,0,0
2025,15,SF,TEN,0,0,0,0,0,0,0,0,0
2025,15,TB,ATL,1,0,1,0,0,0,0,0,0
2025,15,TEN,SF,2,0,1,0,0,0,0,0,0
2025,15,WAS,NYG,1,1,0,0,0,0,0,0,1
2025,16,ARI,ATL,1,1,1,0,0,0,1,0,0
2025,16,ATL,ARI,2,1,0,0,0,0,0,0,0
2025,16,BAL,NE,4,1,1,0,0,0,0,0,0
2025,16,BUF,CLE,3,2,0,0,0,0,0,0,0
2025,16,CAR,TB,2,1,0,0,0,0,0,0,0
2025,16,CHI,GB,2,0,1,0,0,0,0,0,0
