player_id,player_display_name,position,season,week,team,opponent_team,completions,attempts,passing_yards,passing_tds,passing_interceptions,passing_2pt_conversions,carries,rushing_yards,rushing_tds,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_2pt_conversions,special_teams_tds,fumbles_lost_total,fg_made,fg_att,fg_missed,fg_made_0_19,fg_made_20_29,fg_made_30_39,fg_made_40_49,fg_made_50_59,fg_made_60_,fg_missed_0_19,fg_missed_20_29,fg_missed_30_39,fg_missed_40_49,pat_made,pat_missed
00-0025580,Mason Crosby,K,2020,1,GB,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,1,0,0,0,0,0,0,5,0
00-0025825,Brett Kern,P,2020,1,TEN,DEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0026035,Danny Amendola,WR,2020,1,DET,CHI,0,0,0,0,0,0,0,0,0,0,5,7,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0026143,Matt Ryan,QB,2020,1,ATL,SEA,37,54,450,2,1,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0026189,DeSean Jackson,WR,2020,1,PHI,WAS,0,0,0,0,0,0,0,0,0,0,2,7,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0026190,Calais Campbell,DE,2020,1,BAL,CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0026498,Matthew Stafford,QB,2020,1,DET,CHI,24,42,297,1,1,0,5,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0026516,Britton Colquitt,P,2020,1,MIN,GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0026564,Steve McLendon,NT,2020,1,NYJ,BUF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0026858,Graham Gano,K,2020,1,NYG,PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
00-0026968,Ryan Succop,K,2020,1,TB,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,2,0
00-0026990,Malcolm Jenkins,S,2020,1,NO,TB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0027029,LeSean McCoy,RB,2020,1,TB,NO,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0027061,Jared Cook,TE,2020,1,NO,TB,0,0,0,0,0,0,0,0,0,0,5,7,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0027103,Kevin Huber,P,2020,1,CIN,LAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0027114,Thomas Morstead,P,2020,1,NO,TB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0027136,Jason McCourty,S,2020,1,NE,MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0027150,Julian Edelman,WR,2020,1,NE,MIA,0,0,0,0,0,0,1,23,0,0,5,7,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0027539,Anthony Levine,DB,2020,1,BAL,CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0027557,Morgan Cox,LS,2020,1,BAL,CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0027647,Devin McCourty,FS,2020,1,NE,MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0027656,Rob Gronkowski,TE,2020,1,TB,NO,0,0,0,0,0,0,0,0,0,0,2,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0027662,Carlos Dunlap,DE,2020,1,CIN,LAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0027685,Emmanuel Sanders,WR,2020,1,NO,TB,0,0,0,0,0,0,0,0,0,0,3,5,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0027686,Corey Peters,DE,2020,1,ARI,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0027691,Andre Roberts,WR,2020,1,BUF,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0027696,Jimmy Graham,TE,2020,1,CHI,DET,0,0,0,0,0,0,0,0,0,0,3,7,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0027701,Everson Griffen,DE,2020,1,DAL,LA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0027855,Ndamukong Suh,NT,2020,1,TB,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0027860,Joe Haden,CB,2020,1,PIT,NYG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0027862,Tyson Alualu,DE,2020,1,PIT,NYG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0027865,Brandon Graham,DE,2020,1,PHI,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0027867,Jason Pierre-Paul,DE,2020,1,TB,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0027869,Mike Iupati,G,2020,1,SEA,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0027872,Kareem Jackson,S,2020,1,DEN,TEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0027881,Jerry Hughes,DE,2020,1,BUF,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0027882,Patrick Robinson,CB,2020,1,NO,TB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0027885,Linval Joseph,DT,2020,1,LAC,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0027914,Andrew Sendejo,FS,2020,1,CLE,BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0027939,Cam Newton,QB,2020,1,NE,MIA,15,19,155,0,0,0,15,75,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0027942,A.J. Green,WR,2020,1,CIN,LAC,0,0,0,0,0,0,0,0,0,0,5,9,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0027943,Patrick Peterson,CB,2020,1,ARI,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0027944,Julio Jones,WR,2020,1,ATL,SEA,0,0,0,0,0,0,0,0,0,0,9,12,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0027945,Aldon Smith,DE,2020,1,DAL,LA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0027947,Tyron Smith,OT,2020,1,DAL,LA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0027949,J.J. Watt,DE,2020,1,HOU,KC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0027954,Ryan Kerrigan,DE,2020,1,WAS,PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0027958,Adrian Clayborn,DE,2020,1,CLE,BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0027962,Cameron Jordan,LB,2020,1,NO,TB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0027965,Jimmy Smith,CB,2020,1,BAL,CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0027966,Mark Ingram,RB,2020,1,BAL,CLE,0,0,0,0,0,0,10,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0027969,Cameron Heyward,DE,2020,1,PIT,NYG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0027981,Kyle Rudolph,TE,2020,1,MIN,GB,0,0,0,0,0,0,0,0,0,0,2,2,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0028002,Randall Cobb,WR,2020,1,HOU,KC,0,0,0,0,0,0,0,0,0,0,2,3,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0028008,Justin Houston,OLB,2020,1,IND,JAX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0028015,Jurrell Casey,DE,2020,1,DEN,TEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0028037,K.J. Wright,OLB,2020,1,SEA,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0028042,Luke Stocker,TE,2020,1,ATL,SEA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0028074,Anthony Sherman,FB,2020,1,KC,HOU,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0028075,Buster Skrine,CB,2020,1,CHI,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0028087,Dion Lewis,RB,2020,1,NYG,PIT,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0028092,Richard Sherman,CB,2020,1,SF,ARI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0028103,Pernell McPhee,LB,2020,1,BAL,CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0028118,Tyrod Taylor,QB,2020,1,LAC,CIN,16,30,208,0,0,0,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0028129,Jason Kelce,C,2020,1,PHI,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0028142,Virgil Green,TE,2020,1,LAC,CIN,0,0,0,0,0,0,0,0,0,0,1,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0028149,Bruce Miller,FB,2020,1,JAX,IND,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0028171,Lawrence Guy,DT,2020,1,NE,MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0028180,Malcolm Smith,MLB,2020,1,CLE,BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0028224,Chris Harris,CB,2020,1,LAC,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0028237,Chris Hogan,WR,2020,1,NYJ,BUF,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0028278,Josh Bynes,ILB,2020,1,CIN,LAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0028339,Mario Addison,DL,2020,1,BUF,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0028374,Kyle Nelson,LS,2020,1,SF,ARI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0028411,Dontrelle Inman,WR,2020,1,WAS,PHI,0,0,0,0,0,0,0,0,0,0,2,5,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0028660,Dan Bailey,K,2020,1,MIN,GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0
00-0028664,Chris Jones,P,2020,1,DAL,LA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0028872,Johnny Hekker,P,2020,1,LA,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0028899,Rodney McLeod Jr.,FS,2020,1,PHI,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0028924,Tashaun Gipson,FS,2020,1,CHI,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0028932,L.J. Fort,LB,2020,1,BAL,CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0029000,Cole Beasley,WR,2020,1,BUF,NYJ,0,0,0,0,0,0,0,0,0,0,4,7,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0029061,Julian Stanford,LB,2020,1,CAR,LV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0029119,Derek Carrier,TE,2020,1,LV,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0029193,Bruce Irvin,LB,2020,1,SEA,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0029212,Tahir Whitehead,OLB,2020,1,CAR,LV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0029249,Melvin Ingram,LB,2020,1,LAC,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0029255,Bobby Wagner,MLB,2020,1,SEA,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0029261,Casey Hayward,CB,2020,1,LAC,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0029263,Russell Wilson,QB,2020,1,SEA,ATL,31,35,322,4,0,0,3,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0029284,Mike Daniels,DE,2020,1,CIN,LAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0029293,Marvin Jones,WR,2020,1,DET,CHI,0,0,0,0,0,0,0,0,0,0,4,8,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0029412,Vinny Curry,DE,2020,1,PHI,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0029421,Randy Bullock,K,2020,1,CIN,LAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,0,0,0,1,1,0,0,0,1,0,1,0
00-0029542,Stephon Gilmore,CB,2020,1,NE,MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0029560,Dre Kirkpatrick,CB,2020,1,ARI,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0029562,Lavonte David,OLB,2020,1,TB,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0029568,Malik Jackson,DT,2020,1,PHI,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0029577,Danny Trevathan,ILB,2020,1,CHI,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0029585,Chandler Jones,DE,2020,1,ARI,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0029586,Derek Wolfe,DE,2020,1,BAL,CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0029597,Justin Tucker,K,2020,1,BAL,CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,5,0
00-0029604,Kirk Cousins,QB,2020,1,MIN,GB,19,25,259,2,1,1,4,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0029606,Harrison Smith,FS,2020,1,MIN,GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0029607,Demario Davis,OLB,2020,1,NO,TB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0029608,T.Y. Hilton,WR,2020,1,IND,JAX,0,0,0,0,0,0,0,0,0,0,4,9,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0029621,Greg Zuerlein,K,2020,1,DAL,LA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,1,0,0,0,0,0,0,0,2,0
00-0029630,Michael Brockers,DT,2020,1,LA,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0029641,Tyrone Crawford,DT,2020,1,DAL,LA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0029643,Whitney Mercilus,DE,2020,1,HOU,KC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0029647,Kyle Wilber,LB,2020,1,LV,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0029653,Fletcher Cox,DT,2020,1,PHI,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0029657,Akiem Hicks,DE,2020,1,CHI,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0029665,Robert Griffin III,QB,2020,1,BAL,CLE,1,1,9,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0029681,Janoris Jenkins,CB,2020,1,NO,TB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0029688,Dontari Poe,DT,2020,1,DAL,LA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0029692,Bryan Anger,P,2020,1,HOU,KC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0029693,Olivier Vernon,DE,2020,1,CLE,BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0029701,Ryan Tannehill,QB,2020,1,TEN,DEN,29,43,249,2,0,0,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0029738,Darren Fells,TE,2020,1,HOU,KC,0,0,0,0,0,0,0,0,0,0,2,2,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0029747,Chris Banjo,DB,2020,1,ARI,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0029764,Cody Davis,DB,2020,1,NE,MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
