season,week,team,opponent_team,def_sacks,def_interceptions,fumble_recovery_opp,def_tds,def_safeties,def_punt_blocks,def_pat_blocks,def_fg_blocks,special_teams_tds
2022,2,PIT,NE,0,1,0,0,0,0,0,0,0
2022,2,SEA,SF,1,0,0,0,0,0,0,1,1
2022,2,SF,SEA,2,2,1,0,0,0,0,0,0
2022,2,TB,NO,6,3,2,1,0,0,0,0,0
2022,2,TEN,BUF,1,0,0,0,0,0,0,0,0
2022,2,WAS,DET,3,0,0,0,0,0,0,0,0
2022,3,ARI,LA,1,0,1,0,0,0,0,0,0
2022,3,ATL,SEA,2,1,0,0,0,0,0,0,0
2022,3,BAL,NE,3,3,1,0,0,0,0,0,0
2022,3,BUF,MIA,2,0,0,0,1,0,0,0,0
2022,3,CAR,NO,1,2,1,0,0,0,0,1,0
2022,3,CHI,HOU,1,2,0,0,0,0,0,0,0
2022,3,CIN,NYJ,4,2,2,0,0,0,0,0,0
2022,3,CLE,PIT,1,0,1,0,0,0,0,0,0
2022,3,DAL,NYG,5,1,0,0,0,0,0,1,0
2022,3,DEN,SF,4,1,2,0,1,0,0,0,0
2022,3,DET,MIN,1,0,1,0,0,0,0,0,0
2022,3,GB,TB,3,0,2,0,0,0,0,0,0
2022,3,HOU,CHI,5,2,0,0,0,0,0,0,0
2022,3,IND,KC,1,1,1,0,0,0,0,0,0
2022,3,JAX,LAC,1,1,1,0,0,0,0,0,0
2022,3,KC,IND,5,0,1,0,0,0,0,0,0
2022,3,LA,ARI,2,0,0,0,0,0,0,0,0
2022,3,LAC,JAX,0,0,0,0,0,0,0,0,0
2022,3,LV,TEN,1,1,0,0,0,0,0,0,0
2022,3,MIA,BUF,4,0,1,0,0,0,0,1,0
2022,3,MIN,DET,0,1,0,0,0,0,0,0,0
2022,3,NE,BAL,4,1,1,0,0,0,0,0,0
2022,3,NO,CAR,3,0,0,0,0,0,0,0,0
2022,3,NYG,DAL,0,0,0,0,0,0,0,0,0
2022,3,NYJ,CIN,2,0,1,0,0,0,0,0,0
2022,3,PHI,WAS,9,0,1,0,0,0,0,0,0
2022,3,PIT,CLE,2,0,0,0,0,0,0,0,0
2022,3,SEA,ATL,3,1,1,0,0,0,0,0,0
2022,3,SF,DEN,4,0,0,0,0,0,0,0,0
2022,3,TB,GB,1,1,1,0,0,0,0,0,0
2022,3,TEN,LV,1,1,0,0,0,0,0,0,0
2022,3,WAS,PHI,3,0,0,0,1,0,0,0,0
2022,4,ARI,CAR,2,2,1,0,0,0,0,0,0
2022,4,ATL,CLE,1,1,1,0,0,0,0,0,0
2022,4,BAL,BUF,1,1,1,0,0,0,0,0,0
2022,4,BUF,BAL,2,2,0,0,0,0,0,0,0
2022,4,CAR,ARI,1,1,0,1,0,0,0,0,0
2022,4,CHI,NYG,1,1,1,0,0,0,0,0,0
2022,4,CIN,MIA,1,2,0,0,0,0,0,1,0
2022,4,CLE,ATL,1,1,0,0,0,0,0,0,0
2022,4,DAL,WAS,2,2,0,0,0,0,0,0,0
2022,4,DEN,LV,2,0,0,0,0,0,0,0,0
2022,4,DET,SEA,0,0,1,0,0,0,0,0,0
2022,4,GB,NE,4,0,1,0,0,0,0,0,0
2022,4,HOU,LAC,1,0,1,0,0,0,0,0,0
2022,4,IND,TEN,3,0,0,0,0,0,0,0,0
2022,4,JAX,PHI,2,1,0,1,0,0,0,0,0
2022,4,KC,TB,1,0,2,0,0,0,0,0,0
2022,4,LA,SF,0,0,0,0,0,0,0,0,0
2022,4,LAC,HOU,4,2,0,0,0,0,0,0,0
2022,4,LV,DEN,3,0,1,0,0,0,0,0,0
2022,4,MIA,CIN,1,0,0,0,0,0,0,0,0
2022,4,MIN,NO,2,0,2,0,0,0,0,0,0
2022,4,NE,GB,1,1,1,1,0,0,0,0,0
2022,4,NO,MIN,3,1,0,0,0,0,0,0,0
2022,4,NYG,CHI,5,0,3,0,0,0,0,0,0
2022,4,NYJ,PIT,3,4,0,0,0,0,0,0,0
2022,4,PHI,JAX,3,1,4,0,0,0,0,0,0
2022,4,PIT,NYJ,1,2,0,0,0,0,0,0,0
2022,4,SEA,DET,1,1,1,1,0,0,0,0,0
2022,4,SF,LA,7,1,1,1,0,0,0,0,0
2022,4,TB,KC,3,1,0,0,0,0,0,0,0
2022,4,TEN,IND,3,1,2,0,0,0,0,0,0
2022,4,WAS,DAL,1,0,0,0,0,0,1,0,0
2022,5,ARI,PHI,2,0,0,0,0,0,0,0,0
2022,5,ATL,TB,0,0,0,0,0,0,0,0,0
2022,5,BAL,CIN,3,1,0,0,0,0,0,0,0
2022,5,BUF,PIT,3,1,1,0,0,0,0,0,0
2022,5,CAR,SF,2,0,1,0,0,0,0,1,0
2022,5,CHI,MIN,1,1,0,0,0,0,0,1,0
2022,5,CIN,BAL,1,1,0,0,0,0,0,0,0
2022,5,CLE,LAC,1,0,0,0,0,0,0,0,0
2022,5,DAL,LA,5,1,2,0,0,1,0,0,0
2022,5,DEN,IND,6,2,0,0,0,0,0,0,0
2022,5,DET,NE,0,1,0,0,0,0,0,0,0
2022,5,GB,NYG,1,0,0,0,1,0,0,0,0
2022,5,HOU,JAX,0,2,0,0,0,0,0,0,0
2022,5,IND,DEN,4,2,0,0,0,0,0,1,0
2022,5,JAX,HOU,1,0,0,0,0,0,0,0,0
2022,5,KC,LV,2,0,0,0,0,0,0,0,0
2022,5,LA,DAL,3,0,0,0,0,0,0,0,0
2022,5,LAC,CLE,0,1,0,0,0,0,0,0,0
2022,5,LV,KC,3,0,0,0,0,0,0,0,0
2022,5,MIA,NYJ,2,0,0,0,0,0,0,0,0
2022,5,MIN,CHI,2,0,1,0,0,0,0,0,0
2022,5,NE,DET,2,1,1,0,0,0,0,0,0
2022,5,NO,SEA,3,0,1,0,0,0,0,0,0
2022,5,NYG,GB,2,0,0,0,0,0,0,0,0
2022,5,NYJ,MIA,2,1,1,0,1,0,0,0,0
2022,5,PHI,ARI,1,1,0,0,0,0,0,0,0
2022,5,PIT,BUF,0,1,1,0,0,0,0,1,0
2022,5,SEA,NO,1,1,1,0,0,0,0,0,0
2022,5,SF,CAR,6,1,0,1,0,0,0,0,0
2022,5,TB,ATL,5,0,0,0,0,0,0,0,0
2022,5,TEN,WAS,3,1,0,0,0,0,0,0,0
2022,5,WAS,TEN,5,0,0,0,0,0,0,0,0
2022,6,ARI,SEA,5,0,1,0,0,0,0,0,0
2022,6,ATL,SF,0,2,1,0,0,0,0,0,0
2022,6,BAL,NYG,4,0,1,0,0,0,0,0,0
2022,6,BUF,KC,3,2,0,0,0,0,0,0,0
2022,6,CAR,LA,1,1,0,1,0,0,0,0,0
2022,6,CHI,WAS,3,0,0,0,0,0,0,0,0
2022,6,CIN,NO,1,0,0,0,0,0,0,0,0
2022,6,CLE,NE,2,0,1,0,0,0,0,0,0
2022,6,DAL,PHI,4,0,0,0,0,0,0,0,0
2022,6,DEN,LAC,2,1,0,0,0,0,0,0,0
2022,6,GB,NYJ,2,0,0,0,0,0,0,0,0
2022,6,IND,JAX,4,0,1,0,0,0,0,0,0
2022,6,JAX,IND,0,0,0,0,0,0,0,0,0
2022,6,KC,BUF,1,0,1,0,0,0,0,0,0
2022,6,LA,CAR,2,1,0,0,0,0,0,0,0
2022,6,LAC,DEN,4,0,1,0,0,0,0,0,0
2022,6,MIA,MIN,3,0,0,0,0,0,0,0,0
2022,6,MIN,MIA,6,2,1,0,0,0,0,0,0
2022,6,NE,CLE,3,2,2,0,0,0,0,0,0
2022,6,NO,CIN,3,0,1,0,0,0,0,0,0
2022,6,NYG,BAL,2,1,1,0,0,0,0,0,0
2022,6,NYJ,GB,4,0,1,0,0,1,0,1,1
2022,6,PHI,DAL,0,3,0,0,0,0,0,0,0
2022,6,PIT,TB,2,0,0,0,0,0,0,0,0
2022,6,SEA,ARI,6,1,1,0,0,0,0,0,0
2022,6,SF,ATL,2,0,0,0,0,0,0,0,0
2022,6,TB,PIT,2,0,0,0,0,0,0,0,0
2022,6,WAS,CHI,5,1,1,0,0,0,0,0,0
2022,7,ARI,NO,0,3,0,2,0,0,0,0,0
2022,7,ATL,CIN,3,0,0,0,0,0,0,0,0
2022,7,BAL,CLE,5,0,2,0,0,0,0,1,0
2022,7,CAR,TB,1,0,0,0,0,0,0,0,0
2022,7,CHI,NE,1,3,1,0,0,0,0,0,0
2022,7,CIN,ATL,3,0,0,0,0,0,0,0,0
2022,7,CLE,BAL,3,0,1,0,0,0,0,0,0
2022,7,DAL,DET,5,2,3,0,0,0,0,0,0
2022,7,DEN,NYJ,3,0,0,0,0,0,0,0,0
2022,7,DET,DAL,2,0,1,0,0,0,0,0,0
2022,7,GB,WAS,1,1,0,1,0,0,0,0,0
2022,7,HOU,LV,1,0,0,0,0,0,0,0,0
2022,7,IND,TEN,2,0,1,0,0,0,0,0,0
2022,7,JAX,NYG,1,0,0,0,0,0,0,0,0
2022,7,KC,SF,5,2,1,0,1,0,0,0,0
2022,7,LAC,SEA,2,1,1,0,1,0,0,0,0
2022,7,LV,HOU,1,1,0,1,0,0,0,0,0
2022,7,MIA,PIT,2,3,0,0,0,0,0,0,0
2022,7,NE,CHI,4,1,0,0,0,0,0,0,0
2022,7,NO,ARI,2,0,0,0,0,0,0,0,0
2022,7,NYG,JAX,0,0,1,0,0,0,1,0,0
2022,7,NYJ,DEN,1,1,0,0,0,0,0,0,0
2022,7,PIT,MIA,0,0,0,0,0,0,0,0,0
2022,7,SEA,LAC,3,1,1,0,0,0,0,0,0
2022,7,SF,KC,1,1,1,0,0,0,0,0,0
2022,7,TB,CAR,1,0,0,0,0,0,0,0,0
2022,7,TEN,IND,3,2,1,1,0,0,0,0,0
2022,7,WAS,GB,0,0,1,0,0,0,0,0,0
2022,8,ARI,MIN,3,0,1,0,0,0,0,1,0
2022,8,ATL,CAR,1,1,0,1,0,0,0,0,0
2022,8,BAL,TB,3,0,1,0,0,0,0,0,0
2022,8,BUF,GB,2,1,0,0,0,0,0,0,0
2022,8,CAR,ATL,2,2,0,0,0,0,0,0,0
2022,8,CHI,DAL,1,1,0,0,0,0,0,0,0
2022,8,CIN,CLE,2,1,1,0,0,0,0,1,0
2022,8,CLE,CIN,5,1,1,0,0,0,0,0,0
2022,8,DAL,CHI,4,0,1,0,0,0,0,0,0
2022,8,DEN,JAX,2,2,0,0,0,0,0,0,0
2022,8,DET,MIA,2,0,1,0,0,0,0,0,0
2022,8,GB,BUF,2,2,0,0,0,0,0,0,0
2022,8,HOU,TEN,3,1,1,0,0,0,0,0,0
2022,8,IND,WAS,2,1,0,0,0,0,0,0,0
2022,8,JAX,DEN,3,1,0,0,0,0,0,0,0
2022,8,LA,SF,3,0,0,0,0,0,0,0,0
2022,8,LV,NO,0,0,0,0,0,0,0,0,0
2022,8,MIA,DET,1,0,0,0,0,0,0,0,0
2022,8,MIN,ARI,4,2,1,0,0,0,0,0,0
2022,8,NE,NYJ,2,3,0,0,0,0,0,0,0
2022,8,NO,LV,4,1,0,0,0,0,0,0,0
2022,8,NYG,SEA,3,0,1,0,0,0,0,0,0
2022,8,NYJ,NE,6,1,0,0,0,0,0,0,0
2022,8,PHI,PIT,6,1,1,0,0,0,0,0,0
2022,8,PIT,PHI,3,0,0,0,0,0,0,0,0
2022,8,SEA,NYG,5,0,2,0,0,0,0,0,0
2022,8,SF,LA,2,0,0,0,0,0,0,0,0
2022,8,TB,BAL,3,0,0,0,0,0,0,1,0
2022,8,TEN,HOU,3,1,0,0,0,0,0,0,0
2022,8,WAS,IND,2,0,2,0,0,0,0,0,0
2022,9,ARI,SEA,2,1,0,1,0,0,0,0,0
2022,9,ATL,LAC,0,1,1,0,0,0,0,0,0
2022,9,BAL,NO,4,1,0,0,0,0,0,0,0
2022,9,BUF,NYJ,2,0,1,0,0,0,0,0,0
2022,9,CAR,CIN,2,0,0,0,0,0,0,0,0
2022,9,CHI,MIA,0,0,0,0,0,0,0,0,0
2022,9,CIN,CAR,0,2,1,0,0,0,0,0,0
2022,9,DET,GB,1,3,0,0,0,0,0,0,0
2022,9,GB,DET,0,1,0,0,0,0,0,0,0
2022,9,HOU,PHI,4,0,1,0,0,0,0,0,0
2022,9,IND,NE,4,0,1,0,0,0,0,0,0
2022,9,JAX,LV,2,0,1,0,0,0,0,0,0
2022,9,KC,TEN,3,0,0,0,0,0,0,0,0
2022,9,LA,TB,1,0,0,0,0,0,0,1,0
2022,9,LAC,ATL,2,0,2,0,0,0,0,0,0
2022,9,LV,JAX,0,0,1,0,0,0,0,0,0
2022,9,MIA,CHI,2,0,0,0,0,1,0,0,1
2022,9,MIN,WAS,3,1,0,0,0,0,0,0,0
2022,9,NE,IND,9,1,0,1,0,1,0,0,0
2022,9,NO,BAL,3,0,0,0,0,0,0,0,0
2022,9,NYJ,BUF,5,2,0,0,0,0,0,0,0
2022,9,PHI,HOU,3,2,0,0,0,0,0,0,0
2022,9,SEA,ARI,4,0,1,0,0,0,0,0,0
2022,9,TB,LA,4,0,0,0,0,0,0,0,0
2022,9,TEN,KC,4,1,0,0,0,0,0,0,0
2022,9,WAS,MIN,2,1,0,0,0,0,0,0,0
2022,10,ARI,LA,3,1,1,0,0,0,0,0,0
2022,10,ATL,CAR,1,0,0,0,0,0,0,0,0
2022,10,BUF,MIN,4,2,0,0,0,0,0,0,0
2022,10,CAR,ATL,5,1,0,0,0,0,1,0,0
2022,10,CHI,DET,2,0,0,0,0,0,0,0,0
2022,10,CLE,MIA,1,0,0,0,0,0,0,0,0
2022,10,DAL,GB,2,0,2,0,0,0,0,0,0
2022,10,DEN,TEN,1,0,1,0,0,0,0,0,0
2022,10,DET,CHI,3,1,0,1,0,0,0,0,0
2022,10,GB,DAL,2,2,0,0,0,0,0,0,0
2022,10,HOU,NYG,3,0,0,0,0,0,0,0,0
2022,10,IND,LV,2,0,0,0,0,0,0,0,0
2022,10,JAX,KC,0,1,2,0,0,0,0,0,0
2022,10,KC,JAX,5,0,0,0,0,0,0,0,0
2022,10,LA,ARI,2,0,0,0,0,0,0,0,0
2022,10,LAC,SF,1,0,1,0,0,0,0,0,0
2022,10,LV,IND,1,0,1,0,0,0,0,0,0
2022,10,MIA,CLE,3,0,1,0,0,0,0,0,0
2022,10,MIN,BUF,2,2,2,0,0,0,0,0,0
2022,10,NO,PIT,6,0,0,0,0,0,0,0,0
2022,10,NYG,HOU,4,1,1,0,0,0,0,0,0
2022,10,PHI,WAS,3,1,1,0,0,0,0,0,0
2022,10,PIT,NO,2,2,0,0,0,0,0,0,0
2022,10,SEA,TB,0,2,0,0,0,0,0,0,0
2022,10,SF,LAC,3,1,0,0,0,0,0,0,0
2022,10,TB,SEA,3,0,1,0,0,0,0,0,0
2022,10,TEN,DEN,6,1,0,0,0,0,0,0,0
2022,10,WAS,PHI,1,1,3,0,0,0,0,0,0
2022,11,ARI,SF,0,0,0,0,0,0,0,0,0
2022,11,ATL,CHI,4,1,0,0,0,0,0,0,1
2022,11,BAL,CAR,4,2,1,0,0,0,0,0,0
2022,11,BUF,CLE,1,0,1,0,0,0,0,1,0
2022,11,CAR,BAL,3,1,0,0,0,0,0,0,0
2022,11,CHI,ATL,0,0,2,0,0,0,0,0,0
2022,11,CIN,PIT,2,0,0,0,0,0,0,0,0
2022,11,CLE,BUF,2,0,0,0,0,0,0,0,0
2022,11,DAL,MIN,7,0,1,0,0,0,0,0,0
2022,11,DEN,LV,1,0,0,0,0,0,0,0,0
2022,11,DET,NYG,2,2,1,0,0,0,1,0,0
2022,11,GB,TEN,3,1,0,0,0,0,0,0,0
2022,11,HOU,WAS,0,0,0,0,0,0,0,0,0
2022,11,IND,PHI,3,0,2,0,0,0,0,0,0
2022,11,KC,LAC,5,1,1,0,0,0,0,0,0
2022,11,LA,NO,4,0,0,0,0,0,0,0,0
2022,11,LAC,KC,1,0,1,0,0,0,0,0,0
2022,11,LV,DEN,3,0,0,0,0,0,0,1,0
2022,11,MIN,DAL,0,0,0,0,0,0,0,0,0
2022,11,NE,NYJ,4,0,0,0,0,0,0,0,1
2022,11,NO,LA,4,0,0,0,0,0,0,0,0
2022,11,NYG,DET,0,0,0,0,0,0,0,0,0
2022,11,NYJ,NE,6,0,0,0,0,0,0,0,0
2022,11,PHI,IND,4,0,1,0,0,0,0,0,0
2022,11,PIT,CIN,2,2,0,0,0,0,0,0,0
2022,11,SF,ARI,3,2,0,0,0,0,0,0,0
2022,11,TEN,GB,1,0,0,0,0,0,1,0,0
2022,11,WAS,HOU,5,2,0,1,0,0,0,0,0
2022,12,ARI,LAC,4,0,0,0,0,0,0,0,0
2022,12,ATL,WAS,0,1,0,0,0,0,0,0,0
2022,12,BAL,JAX,4,0,1,0,0,0,0,0,0
2022,12,BUF,DET,2,0,2,0,1,0,0,0,0
2022,12,CAR,DEN,3,0,2,0,0,0,0,0,0
2022,12,CHI,NYJ,1,0,0,0,0,0,0,0,0
2022,12,CIN,TEN,1,0,0,0,0,0,0,0,0
2022,12,CLE,TB,3,0,0,0,0,0,0,0,0
2022,12,DAL,NYG,3,0,0,0,0,0,0,0,0
2022,12,DEN,CAR,0,0,1,0,0,0,0,0,0
2022,12,DET,BUF,3,1,0,0,0,0,0,0,0
2022,12,GB,PHI,2,0,1,0,0,0,0,0,0
2022,12,HOU,MIA,5,0,1,0,0,0,0,0,0
2022,12,IND,PIT,3,0,0,0,0,0,0,0,0
2022,12,JAX,BAL,1,0,2,0,0,0,0,0,0
2022,12,KC,LA,3,2,0,0,0,0,0,0,0
2022,12,LA,KC,0,1,1,0,0,0,0,0,0
2022,12,LAC,ARI,1,1,1,0,0,0,0,0,0
2022,12,LV,SEA,3,1,1,0,0,0,0,0,0
2022,12,MIA,HOU,5,2,1,0,0,0,0,0,0
2022,12,MIN,NE,3,0,0,0,0,0,0,0,1
2022,12,NE,MIN,1,1,0,0,0,0,0,0,0
2022,12,NO,SF,1,0,0,0,0,0,0,0,0
2022,12,NYG,DAL,0,2,0,0,0,0,0,0,0
2022,12,NYJ,CHI,2,1,0,0,0,0,0,0,0
2022,12,PHI,GB,3,2,0,0,0,0,0,0,0
2022,12,PIT,IND,3,1,1,0,0,0,0,1,0
2022,12,SEA,LV,1,2,0,0,0,0,0,0,0
2022,12,SF,NO,1,0,2,0,0,0,0,0,0
2022,12,TB,CLE,4,1,0,0,0,0,0,0,0
2022,12,TEN,CIN,1,0,0,0,0,0,0,0,0
2022,12,WAS,ATL,1,1,0,0,0,0,0,0,0
2022,13,ATL,PIT,0,0,0,0,0,0,0,0,0
2022,13,BAL,DEN,2,0,0,0,0,0,0,0,0
2022,13,BUF,NE,1,0,0,0,0,0,0,0,0
2022,13,CHI,GB,0,0,0,0,0,0,0,0,0
2022,13,CIN,KC,2,0,1,0,0,0,0,0,0
2022,13,CLE,HOU,0,2,2,1,0,0,0,0,1
2022,13,DAL,IND,3,3,2,0,0,0,0,0,0
2022,13,DEN,BAL,4,2,0,0,0,0,0,0,0
2022,13,DET,JAX,2,0,1,0,0,0,0,0,0
2022,13,GB,CHI,0,2,1,0,0,0,0,1,0
2022,13,HOU,CLE,1,1,1,0,1,0,0,0,0
2022,13,IND,DAL,1,1,0,0,0,0,1,0,0
2022,13,JAX,DET,2,0,0,0,0,0,0,0,0
2022,13,KC,CIN,1,0,0,0,0,0,0,0,0
2022,13,LA,SEA,4,1,1,0,0,0,0,0,0
2022,13,LAC,LV,0,1,1,1,0,0,0,1,0
2022,13,LV,LAC,5,0,1,0,0,0,0,0,0
2022,13,MIA,SF,4,1,0,0,0,0,0,0,0
2022,13,MIN,NYJ,1,2,0,0,0,0,0,0,0
2022,13,NE,BUF,2,0,1,0,0,0,0,0,0
2022,13,NO,TB,1,1,1,0,0,0,0,0,0
2022,13,NYG,WAS,5,0,1,0,0,0,0,0,0
2022,13,NYJ,MIN,2,0,0,0,0,0,0,0,0
2022,13,PHI,TEN,6,0,0,0,0,0,0,0,0
2022,13,PIT,ATL,1,1,0,0,0,0,0,0,0
2022,13,SEA,LA,4,2,0,0,0,0,0,0,0
2022,13,SF,MIA,3,3,1,0,0,0,0,0,0
2022,13,TB,NO,2,0,0,0,0,0,0,0,0
2022,13,TEN,PHI,2,0,0,0,0,0,0,0,0
2022,13,WAS,NYG,4,0,1,0,0,0,0,0,0
2022,14,ARI,NE,1,1,0,0,0,0,0,0,0
2022,14,BAL,PIT,2,3,0,0,0,0,0,1,0
2022,14,BUF,NYJ,4,0,2,0,0,0,0,0,0
2022,14,CAR,SEA,3,2,0,0,0,0,0,0,0
2022,14,CIN,CLE,2,1,0,0,0,0,0,0,0
2022,14,CLE,CIN,2,1,0,0,0,0,0,0,0
2022,14,DAL,HOU,0,1,1,0,0,0,0,0,0
2022,14,DEN,KC,2,3,0,0,0,0,0,0,0
2022,14,DET,MIN,4,0,2,0,0,0,0,0,0
2022,14,HOU,DAL,1,2,1,0,0,0,0,0,0
2022,14,JAX,TEN,4,1,3,0,0,0,0,0,0
2022,14,KC,DEN,6,2,0,1,0,0,0,0,0
2022,14,LA,LV,0,2,0,0,0,0,0,0,0
2022,14,LAC,MIA,2,0,0,0,0,0,0,0,0
2022,14,LV,LA,4,0,1,0,0,0,0,0,0
2022,14,MIA,LAC,4,0,0,0,0,0,0,0,0
2022,14,MIN,DET,0,0,0,0,0,0,0,0,0
2022,14,NE,ARI,6,1,1,0,0,0,0,0,0
2022,14,NYG,PHI,4,0,0,0,0,1,0,0,0
2022,14,NYJ,BUF,3,0,0,0,1,1,0,0,0
2022,14,PHI,NYG,7,0,1,0,0,0,0,0,0
2022,14,PIT,BAL,2,0,0,0,0,0,0,0,0
2022,14,SEA,CAR,2,0,0,0,0,0,0,0,0
2022,14,SF,TB,0,2,1,0,0,0,0,0,0
2022,14,TB,SF,0,0,1,0,0,0,0,0,0
2022,14,TEN,JAX,0,0,0,0,0,0,0,0,0
2022,15,ARI,DEN,7,1,1,0,0,0,0,0,0
2022,15,ATL,NO,2,0,1,0,0,0,0,0,0
2022,15,BAL,CLE,3,0,0,0,0,0,0,0,0
2022,15,BUF,MIA,2,0,0,0,0,0,0,0,0
2022,15,CAR,PIT,1,0,0,0,0,0,0,0,0
2022,15,CHI,PHI,1,2,1,0,0,0,0,0,0
2022,15,CIN,TB,1,2,2,0,0,0,0,0,0
2022,15,CLE,BAL,3,1,1,0,0,0,0,1,0
2022,15,DAL,JAX,1,1,2,0,0,0,0,0,0
2022,15,DEN,ARI,3,3,0,0,0,0,0,0,0
2022,15,DET,NYJ,4,1,0,0,0,0,0,0,1
2022,15,GB,LA,5,1,0,0,0,0,0,0,0
2022,15,HOU,KC,2,0,2,0,0,0,0,0,0
2022,15,IND,MIN,7,2,1,1,0,1,0,0,1
2022,15,JAX,DAL,3,2,0,1,0,0,0,0,0
2022,15,KC,HOU,1,0,1,0,0,0,0,0,0
2022,15,LA,GB,3,1,1,0,0,0,0,0,0
2022,15,LAC,TEN,4,1,0,0,0,0,0,0,0
2022,15,LV,NE,0,0,1,0,0,1,0,0,0
2022,15,MIA,BUF,2,0,1,0,0,0,0,0,0
2022,15,MIN,IND,3,0,1,0,0,0,0,0,0
2022,15,NE,LV,3,1,0,1,0,0,0,0,0
2022,15,NO,ATL,4,0,1,0,0,0,0,0,0
2022,15,NYG,WAS,3,0,2,0,0,0,0,0,0
2022,15,NYJ,DET,0,0,0,0,0,0,0,0,0
2022,15,PHI,CHI,6,0,1,0,0,0,0,0,0
2022,15,PIT,CAR,4,0,0,0,0,0,0,0,0
2022,15,SEA,SF,1,0,0,0,0,0,0,0,0
2022,15,SF,SEA,3,0,1,0,0,0,0,0,0
2022,15,TB,CIN,2,1,0,0,0,0,0,0,0
2022,15,TEN,LAC,3,2,0,0,0,0,0,0,0
2022,15,WAS,NYG,0,0,0,0,0,0,0,0,0
2022,16,ARI,TB,0,2,0,0,0,0,0,0,0
2022,16,ATL,BAL,0,0,0,0,0,0,0,1,0
2022,16,BAL,ATL,2,0,1,0,0,0,0,0,0
2022,16,BUF,CHI,2,1,1,0,0,0,0,0,0
2022,16,CAR,DET,2,0,1,0,0,0,0,0,0
2022,16,CHI,BUF,1,2,1,0,0,0,0,0,0
