player_id,player_display_name,position,season,week,team,opponent_team,completions,attempts,passing_yards,passing_tds,passing_interceptions,passing_2pt_conversions,carries,rushing_yards,rushing_tds,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_2pt_conversions,special_teams_tds,fumbles_lost_total,fg_made,fg_att,fg_missed,fg_made_0_19,fg_made_20_29,fg_made_30_39,fg_made_40_49,fg_made_50_59,fg_made_60_,fg_missed_0_19,fg_missed_20_29,fg_missed_30_39,fg_missed_40_49,pat_made,pat_missed
00-0027943,Patrick Peterson,CB,2023,1,PIT,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0027962,Cameron Jordan,LB,2023,1,NO,TEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0027969,Cameron Heyward,DE,2023,1,PIT,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0028002,Randall Cobb,WR,2023,1,NYJ,BUF,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0028008,Justin Houston,OLB,2023,1,CAR,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0028118,Tyrod Taylor,QB,2023,1,NYG,DAL,2,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0028171,Lawrence Guy,DT,2023,1,NE,PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0028872,Johnny Hekker,P,2023,1,CAR,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0028899,Rodney McLeod Jr.,FS,2023,1,CLE,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0028924,Tashaun Gipson,FS,2023,1,SF,PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0029239,Brandon Bolden,RB,2023,1,LV,DEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0029255,Bobby Wagner,MLB,2023,1,SEA,LA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0029263,Russell Wilson,QB,2023,1,DEN,LV,27,34,177,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0029293,Marvin Jones,WR,2023,1,DET,KC,0,0,0,0,0,0,0,0,0,0,2,6,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0029530,Justin Bethel,CB,2023,1,MIA,LAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0029542,Stephon Gilmore,CB,2023,1,DAL,NYG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0029562,Lavonte David,OLB,2023,1,TB,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0029592,Kevin Zeitler,G,2023,1,BAL,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0029597,Justin Tucker,K,2023,1,BAL,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,2,0
00-0029604,Kirk Cousins,QB,2023,1,MIN,TB,33,44,344,2,1,0,3,7,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0029606,Harrison Smith,FS,2023,1,MIN,TB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0029607,Demario Davis,OLB,2023,1,NO,TEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0029621,Greg Zuerlein,K,2023,1,NYJ,BUF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,1,1,1,0,0,0,0,0,0,1,0
00-0029653,Fletcher Cox,DT,2023,1,PHI,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0029692,Bryan Anger,P,2023,1,DAL,NYG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0029701,Ryan Tannehill,QB,2023,1,TEN,NO,16,34,198,0,3,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0029714,Andrew DePaola,LS,2023,1,MIN,TB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0029822,Brandon McManus,K,2023,1,JAX,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,4,0
00-0029890,Mike Purcell,NT,2023,1,DEN,LV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0030035,Adam Thielen,WR,2023,1,CAR,ATL,0,0,0,0,0,0,0,0,0,0,2,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0030061,Zach Ertz,TE,2023,1,ARI,WAS,0,0,0,0,0,0,0,0,0,0,6,10,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0030062,Darius Slay,CB,2023,1,PHI,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0030063,Johnathan Hankins,DT,2023,1,DAL,NYG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0030068,Marquise Goodwin,WR,2023,1,CLE,CIN,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0030090,Micah Hyde,S,2023,1,BUF,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0030092,Sam Martin,P,2023,1,BUF,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0030098,Dustin Hopkins,K,2023,1,CLE,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,1,2,0,0,0,0,0,0,1,0
00-0030114,Jordan Poyer,FS,2023,1,BUF,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0030140,Tress Way,P,2023,1,WAS,ARI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0030279,Keenan Allen,WR,2023,1,LAC,MIA,0,0,0,0,0,0,2,6,0,0,6,9,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0030332,Brett Maher,K,2023,1,LA,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,1,0,0,1,1,1,0,0,0,0,0,3,0
00-0030386,William Gholston,DT,2023,1,TB,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0030431,Robert Woods,WR,2023,1,HOU,BAL,0,0,0,0,0,0,0,0,0,0,6,10,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0030459,Tyrann Mathieu,FS,2023,1,NO,TEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0030500,Nick Williams,DT,2023,1,LAC,MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0030513,Latavius Murray,RB,2023,1,BUF,NYJ,0,0,0,0,0,0,2,8,0,0,1,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0030564,DeAndre Hopkins,WR,2023,1,TEN,NO,0,0,0,0,0,0,0,0,0,0,7,13,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0030565,Geno Smith,QB,2023,1,SEA,LA,16,26,112,1,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0030946,Kerry Hyder,DE,2023,1,SF,PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0030957,Casey Kreiter,LS,2023,1,NYG,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0030968,Keith Smith,FB,2023,1,ATL,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0031040,Khalil Mack,OLB,2023,1,LAC,MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0031054,DaQuan Jones,DT,2023,1,BUF,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0031101,Shaquil Barrett,LB,2023,1,TB,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0031136,Chris Boswell,K,2023,1,PIT,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00-0031203,Cairo Santos,K,2023,1,CHI,GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,0,1,0,0,0,0,0,0,0,0
00-0031235,Odell Beckham Jr.,WR,2023,1,BAL,HOU,0,0,0,0,0,0,0,0,0,0,2,3,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0031236,Brandin Cooks,WR,2023,1,DAL,NYG,0,0,0,0,0,0,0,0,0,0,2,4,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0031254,Denico Autry,DT,2023,1,TEN,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0031260,Logan Thomas,TE,2023,1,WAS,ARI,0,0,0,0,0,0,0,0,0,0,4,8,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0031270,Shelby Harris,DE,2023,1,CLE,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0031280,Derek Carr,QB,2023,1,NO,TEN,23,33,305,1,1,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0031296,C.J. Mosley,ILB,2023,1,NYJ,BUF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0031330,Morgan Moses,OT,2023,1,BAL,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0031345,Jimmy Garoppolo,QB,2023,1,LV,DEN,20,26,200,2,1,0,9,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0031357,C.J. Goodwin,CB,2023,1,DAL,NYG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0031364,Jadeveon Clowney,DE,2023,1,BAL,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0031376,Jerick McKinnon,RB,2023,1,KC,DET,0,0,0,0,0,0,0,0,0,0,1,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0031381,Davante Adams,WR,2023,1,LV,DEN,0,0,0,0,0,0,0,0,0,0,6,9,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0031388,Aaron Donald,DL,2023,1,LA,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0031404,Adrian Phillips,DB,2023,1,NE,PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0031408,Mike Evans,WR,2023,1,TB,MIN,0,0,0,0,0,0,0,0,0,0,6,10,66,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0031411,DeMarcus Lawrence,LB,2023,1,DAL,NYG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0031426,Joel Bitonio,G,2023,1,CLE,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0031428,Allen Robinson,WR,2023,1,PIT,SF,0,0,0,0,0,0,0,0,0,0,5,8,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0031484,Chris Manhertz,TE,2023,1,DEN,LV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0031492,Jason Myers,K,2023,1,SEA,LA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,0,0,1,1,0,0,0,0,1,0,1,0
00-0031544,Amari Cooper,WR,2023,1,CLE,CIN,0,0,0,0,0,0,0,0,0,0,3,7,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0031550,Shaq Thompson,OLB,2023,1,CAR,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0031554,Eric Kendricks,MLB,2023,1,LAC,MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0031557,Jordan Phillips,DT,2023,1,BUF,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0031565,Danielle Hunter,DE,2023,1,MIN,TB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0031576,Za'Darius Smith,DE,2023,1,CLE,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0031581,Mark Glowinski,G,2023,1,NYG,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0031583,Grady Jarrett,DT,2023,1,ATL,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0031584,Adrian Amos,S,2023,1,NYJ,BUF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0031588,Stefon Diggs,WR,2023,1,BUF,NYJ,0,0,0,0,0,0,0,0,0,0,10,13,102,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0031595,Michael Burton,FB,2023,1,DEN,LV,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0031596,David Mayo,OLB,2023,1,WAS,ARI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0031608,Quandre Diggs,S,2023,1,SEA,LA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0031610,Darren Waller,TE,2023,1,NYG,DAL,0,0,0,0,0,0,0,0,0,0,3,5,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0031687,Raheem Mostert,RB,2023,1,MIA,LAC,0,0,0,0,0,0,10,37,1,0,2,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0031763,DeAndre Carter,WR,2023,1,LV,DEN,0,0,0,0,0,0,0,0,0,0,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0031785,Troy Hill,CB,2023,1,CAR,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0031795,DeShawn Williams,DE,2023,1,CAR,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0031898,Alex Singleton,LB,2023,1,DEN,LV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0031933,Leonard Williams,DE,2023,1,NYG,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0031935,Preston Smith,DE,2023,1,GB,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0031941,Jamison Crowder,WR,2023,1,WAS,ARI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0031957,Rakeem Nunez-Roches,DT,2023,1,NYG,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0032052,Dante Fowler Jr.,DE,2023,1,DAL,NYG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0032062,Blake Bell,TE,2023,1,KC,DET,0,0,0,0,0,0,0,0,0,0,2,3,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0032065,Bradley Pinion,P,2023,1,ATL,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0032103,Denzel Perryman,MLB,2023,1,HOU,BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0032104,Ameer Abdullah,RB,2023,1,LV,DEN,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0032107,Angelo Blackson,DE,2023,1,JAX,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0032109,Kwon Alexander,MLB,2023,1,PIT,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0032127,Markus Golden,LB,2023,1,PIT,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0032129,Jordan Hicks,MLB,2023,1,MIN,TB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0032146,Bud Dupree,OLB,2023,1,ATL,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0032150,Steven Nelson,CB,2023,1,HOU,BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0032164,Arik Armstead,DE,2023,1,SF,PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0032165,Marcus Peters,CB,2023,1,LV,DEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0032195,Ronald Darby,CB,2023,1,BAL,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0032197,Randy Gregory,LB,2023,1,DEN,LV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0032200,Ty Montgomery,WR,2023,1,NE,PHI,0,0,0,0,0,0,1,7,0,0,2,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0032208,Phillip Dorsett,WR,2023,1,DEN,LV,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0032210,Frank Clark,LB,2023,1,DEN,LV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0032211,Tyler Lockett,WR,2023,1,SEA,LA,0,0,0,0,0,0,0,0,0,0,2,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0032217,Donovan Smith,OT,2023,1,KC,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0032222,D.J. Humphries,OT,2023,1,ARI,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0032234,Laken Tomlinson,G,2023,1,NYJ,BUF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0032378,DeForest Buckner,DT,2023,1,IND,JAX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0032379,Eli Apple,CB,2023,1,MIA,LAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0032380,Laremy Tunsil,OT,2023,1,HOU,BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0032382,Keanu Neal,S,2023,1,PIT,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0032385,Sterling Shepard,WR,2023,1,NYG,DAL,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0032387,Jarran Reed,DT,2023,1,SEA,LA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0032392,Austin Hooper,TE,2023,1,LV,DEN,0,0,0,0,0,0,0,0,0,0,1,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0032398,Chris Moore,WR,2023,1,TEN,NO,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0032399,Miles Killebrew,SAF,2023,1,PIT,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0032401,De'Vondre Campbell,OLB,2023,1,GB,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0032402,Hassan Ridgeway,DT,2023,1,HOU,BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
