season,source,scoring,teams,budget_per_team,overall_rank,position,position_rank,player_name,nfl_team,salary_cap_value,bye_week,internal_player_id,fantasypros_id,identity_status,match_method,match_confidence,source_pdf,source_sha256
2026,espn,non_ppr,10,200,36,QB,1,Josh Allen,BUF,22,7,nfl:gsis:00-0034857,17298,stable,exact_name,0.95,data/raw/espn_cheat_sheets/espn_salary_cap_values_2026_non_ppr.pdf,4fce37115139b41fb95478ed922171968758b13c7c64754ae11def24f76c3e4f
2026,espn,non_ppr,10,200,1,RB,1,Jahmyr Gibbs,DET,57,6,nfl:gsis:00-0039139,22968,stable,exact_name,0.95,data/raw/espn_cheat_sheets/espn_salary_cap_values_2026_non_ppr.pdf,4fce37115139b41fb95478ed922171968758b13c7c64754ae11def24f76c3e4f
2026,espn,non_ppr,10,200,249,RB,78,Emari Demercado,KC,0,5,nfl:gsis:00-0038705,25654,stable,exact_name,0.95,data/raw/espn_cheat_sheets/espn_salary_cap_values_2026_non_ppr.pdf,4fce37115139b41fb95478ed922171968758b13c7c64754ae11def24f76c3e4f
2026,espn,non_ppr,10,200,162,WR,68,Keenan Allen,IND,0,13,nfl:gsis:00-0030279,11616,stable,exact_name,0.95,data/raw/espn_cheat_sheets/espn_salary_cap_values_2026_non_ppr.pdf,4fce37115139b41fb95478ed922171968758b13c7c64754ae11def24f76c3e4f
2026,espn,non_ppr,10,200,55,QB,2,Jayden Daniels,WAS,10,7,nfl:gsis:00-0039910,22902,stable,exact_name,0.95,data/raw/espn_cheat_sheets/espn_salary_cap_values_2026_non_ppr.pdf,4fce37115139b41fb95478ed922171968758b13c7c64754ae11def24f76c3e4f
2026,espn,non_ppr,10,200,2,RB,2,Bijan Robinson,ATL,56,11,nfl:gsis:00-0038542,23133,stable,exact_name,0.95,data/raw/espn_cheat_sheets/espn_salary_cap_values_2026_non_ppr.pdf,4fce37115139b41fb95478ed922171968758b13c7c64754ae11def24f76c3e4f
2026,espn,non_ppr,10,200,250,RB,79,Chris Brooks,GB,0,11,nfl:gsis:00-0038685,25823,stable,exact_name,0.95,data/raw/espn_cheat_sheets/espn_salary_cap_values_2026_non_ppr.pdf,4fce37115139b41fb95478ed922171968758b13c7c64754ae11def24f76c3e4f
2026,espn,non_ppr,10,200,163,WR,69,Rashod Bateman,BAL,0,13,nfl:gsis:00-0036550,19794,stable,exact_name,0.95,data/raw/espn_cheat_sheets/espn_salary_cap_values_2026_non_ppr.pdf,4fce37115139b41fb95478ed922171968758b13c7c64754ae11def24f76c3e4f
2026,espn,non_ppr,10,200,56,QB,3,Lamar Jackson,BAL,10,13,nfl:gsis:00-0034796,17233,stable,exact_name,0.95,data/raw/espn_cheat_sheets/espn_salary_cap_values_2026_non_ppr.pdf,4fce37115139b41fb95478ed922171968758b13c7c64754ae11def24f76c3e4f
2026,espn,non_ppr,10,200,6,RB,3,Christian McCaffrey,SF,53,8,nfl:gsis:00-0033280,16393,stable,exact_name,0.95,data/raw/espn_cheat_sheets/espn_salary_cap_values_2026_non_ppr.pdf,4fce37115139b41fb95478ed922171968758b13c7c64754ae11def24f76c3e4f
2026,espn,non_ppr,10,200,251,RB,80,DJ Giddens,IND,0,13,nfl:gsis:00-0040179,27097,stable,exact_name,0.95,data/raw/espn_cheat_sheets/espn_salary_cap_values_2026_non_ppr.pdf,4fce37115139b41fb95478ed922171968758b13c7c64754ae11def24f76c3e4f
2026,espn,non_ppr,10,200,164,WR,70,Dontayvion Wicks,PHI,0,10,nfl:gsis:00-0038393,24354,stable,exact_name,0.95,data/raw/espn_cheat_sheets/espn_salary_cap_values_2026_non_ppr.pdf,4fce37115139b41fb95478ed922171968758b13c7c64754ae11def24f76c3e4f
2026,espn,non_ppr,10,200,57,QB,4,Drake Maye,NE,10,11,nfl:gsis:00-0039851,23046,stable,exact_name,0.95,data/raw/espn_cheat_sheets/espn_salary_cap_values_2026_non_ppr.pdf,4fce37115139b41fb95478ed922171968758b13c7c64754ae11def24f76c3e4f
2026,espn,non_ppr,10,200,7,RB,4,Jonathan Taylor,IND,52,13,nfl:gsis:00-0036223,19217,stable,exact_name,0.95,data/raw/espn_cheat_sheets/espn_salary_cap_values_2026_non_ppr.pdf,4fce37115139b41fb95478ed922171968758b13c7c64754ae11def24f76c3e4f
2026,espn,non_ppr,10,200,265,RB,81,Emanuel Wilson,SEA,0,11,nfl:gsis:00-0038797,25885,stable,exact_name,0.95,data/raw/espn_cheat_sheets/espn_salary_cap_values_2026_non_ppr.pdf,4fce37115139b41fb95478ed922171968758b13c7c64754ae11def24f76c3e4f
2026,espn,non_ppr,10,200,165,WR,71,Jaylin Noel,HOU,0,8,nfl:gsis:00-0040138,27122,stable,exact_name,0.95,data/raw/espn_cheat_sheets/espn_salary_cap_values_2026_non_ppr.pdf,4fce37115139b41fb95478ed922171968758b13c7c64754ae11def24f76c3e4f
2026,espn,non_ppr,10,200,58,QB,5,Jalen Hurts,PHI,9,10,nfl:gsis:00-0036389,19275,stable,exact_name,0.95,data/raw/espn_cheat_sheets/espn_salary_cap_values_2026_non_ppr.pdf,4fce37115139b41fb95478ed922171968758b13c7c64754ae11def24f76c3e4f
2026,espn,non_ppr,10,200,10,RB,5,Derrick Henry,BAL,50,13,nfl:gsis:00-0032764,15514,stable,exact_name,0.95,data/raw/espn_cheat_sheets/espn_salary_cap_values_2026_non_ppr.pdf,4fce37115139b41fb95478ed922171968758b13c7c64754ae11def24f76c3e4f
2026,espn,non_ppr,10,200,266,RB,82,Will Shipley,PHI,0,10,nfl:gsis:00-0039746,22930,stable,exact_name,0.95,data/raw/espn_cheat_sheets/espn_salary_cap_values_2026_non_ppr.pdf,4fce37115139b41fb95478ed922171968758b13c7c64754ae11def24f76c3e4f
2026,espn,non_ppr,10,200,197,WR,72,Ja'Kobi Lane,BAL,0,13,nfl:gsis:00-0040870,27337,stable,exact_name,0.95,data/raw/espn_cheat_sheets/espn_salary_cap_values_2026_non_ppr.pdf,4fce37115139b41fb95478ed922171968758b13c7c64754ae11def24f76c3e4f
2026,espn,non_ppr,10,200,74,QB,6,Joe Burrow,CIN,5,6,nfl:gsis:00-0036442,19196,stable,exact_name,0.95,data/raw/espn_cheat_sheets/espn_salary_cap_values_2026_non_ppr.pdf,4fce37115139b41fb95478ed922171968758b13c7c64754ae11def24f76c3e4f
2026,espn,non_ppr,10,200,12,RB,6,James Cook III,BUF,46,7,nfl:gsis:00-0037248,22958,stable,exact_name,0.95,data/raw/espn_cheat_sheets/espn_salary_cap_values_2026_non_ppr.pdf,4fce37115139b41fb95478ed922171968758b13c7c64754ae11def24f76c3e4f
2026,espn,non_ppr,10,200,276,RB,83,Phil Mafah,DAL,0,14,nfl:gsis:00-0040021,22928,stable,exact_name,0.95,data/raw/espn_cheat_sheets/espn_salary_cap_values_2026_non_ppr.pdf,4fce37115139b41fb95478ed922171968758b13c7c64754ae11def24f76c3e4f
2026,espn,non_ppr,10,200,201,WR,73,Devaughn Vele,NO,0,8,nfl:gsis:00-0039424,26409,stable,exact_name,0.95,data/raw/espn_cheat_sheets/espn_salary_cap_values_2026_non_ppr.pdf,4fce37115139b41fb95478ed922171968758b13c7c64754ae11def24f76c3e4f
2026,espn,non_ppr,10,200,75,QB,7,Jaxson Dart,NYG,5,8,nfl:gsis:00-0040691,23160,stable,exact_name,0.95,data/raw/espn_cheat_sheets/espn_salary_cap_values_2026_non_ppr.pdf,4fce37115139b41fb95478ed922171968758b13c7c64754ae11def24f76c3e4f
2026,espn,non_ppr,10,200,13,RB,7,De'Von Achane,MIA,45,6,nfl:gsis:00-0039040,23136,stable,exact_name,0.95,data/raw/espn_cheat_sheets/espn_salary_cap_values_2026_non_ppr.pdf,4fce37115139b41fb95478ed922171968758b13c7c64754ae11def24f76c3e4f
2026,espn,non_ppr,10,200,277,RB,84,Najee Harris,NYG,0,8,nfl:gsis:00-0036893,19302,stable,exact_name,0.95,data/raw/espn_cheat_sheets/espn_salary_cap_values_2026_non_ppr.pdf,4fce37115139b41fb95478ed922171968758b13c7c64754ae11def24f76c3e4f
2026,espn,non_ppr,10,200,202,WR,74,Germie Bernard,PIT,0,9,nfl:gsis:00-0041489,26039,stable,exact_name,0.95,data/raw/espn_cheat_sheets/espn_salary_cap_values_2026_non_ppr.pdf,4fce37115139b41fb95478ed922171968758b13c7c64754ae11def24f76c3e4f
2026,espn,non_ppr,10,200,82,QB,8,Trevor Lawrence,JAX,4,7,nfl:gsis:00-0036971,19780,stable,exact_name,0.95,data/raw/espn_cheat_sheets/espn_salary_cap_values_2026_non_ppr.pdf,4fce37115139b41fb95478ed922171968758b13c7c64754ae11def24f76c3e4f
2026,espn,non_ppr,10,200,15,RB,8,Saquon Barkley,PHI,42,10,nfl:gsis:00-0034844,17240,stable,exact_name,0.95,data/raw/espn_cheat_sheets/espn_salary_cap_values_2026_non_ppr.pdf,4fce37115139b41fb95478ed922171968758b13c7c64754ae11def24f76c3e4f
2026,espn,non_ppr,10,200,278,RB,85,Tahj Brooks,CIN,0,6,nfl:gsis:00-0040208,26212,stable,exact_name,0.95,data/raw/espn_cheat_sheets/espn_salary_cap_values_2026_non_ppr.pdf,4fce37115139b41fb95478ed922171968758b13c7c64754ae11def24f76c3e4f
2026,espn,non_ppr,10,200,203,WR,75,Jauan Jennings,MIN,0,6,nfl:gsis:00-0036259,19590,stable,exact_name,0.95,data/raw/espn_cheat_sheets/espn_salary_cap_values_2026_non_ppr.pdf,4fce37115139b41fb95478ed922171968758b13c7c64754ae11def24f76c3e4f
2026,espn,non_ppr,10,200,83,QB,9,Dak Prescott,DAL,4,14,nfl:gsis:00-0033077,15600,stable,exact_name,0.95,data/raw/espn_cheat_sheets/espn_salary_cap_values_2026_non_ppr.pdf,4fce37115139b41fb95478ed922171968758b13c7c64754ae11def24f76c3e4f
2026,espn,non_ppr,10,200,18,RB,9,Kenneth Walker III,KC,37,5,nfl:gsis:00-0038134,23021,stable,exact_name,0.95,data/raw/espn_cheat_sheets/espn_salary_cap_values_2026_non_ppr.pdf,4fce37115139b41fb95478ed922171968758b13c7c64754ae11def24f76c3e4f
2026,espn,non_ppr,10,200,204,WR,76,Tre Harris,LAC,0,7,nfl:gsis:00-0040727,26215,stable,exact_name,0.95,data/raw/espn_cheat_sheets/espn_salary_cap_values_2026_non_ppr.pdf,4fce37115139b41fb95478ed922171968758b13c7c64754ae11def24f76c3e4f
